transaction_id,source_account,destination_account,amount,timestamp,transaction_type,fraud_type,source_latitude,source_longitude,destination_latitude,destination_longitude,source_bank,destination_bank,device_id,ip_risk_score,is_fraud,hop_number,commission_amount
TXN-0004967,ACC-MULE-00241,ACC-MULE-00054,13774.95,2026-03-25 17:46:00,IMPS,investment_scam,17.332416,78.562239,17.353421,78.588072,BOB,KOTAK,DEV-22033,0.52,1,2,530.81
TXN-0004968,ACC-MULE-00054,ACC-TERM-00005,13129.88,2026-03-25 17:51:00,ATM_WITHDRAWAL,investment_scam,17.332416,78.562239,17.341142,78.558587,CANARA,CANARA,DEV-69111,0.94,1,3,645.07
TXN-0004969,ACC-VIC-01478,ACC-MULE-00691,14107.07,2026-03-28 00:59:00,UPI,task_fraud,17.326305,78.529517,17.300237,78.545168,HDFC,BOB,DEV-35561,0.44,1,1,892.93
TXN-0004970,ACC-MULE-00691,ACC-MULE-00321,13211.54,2026-03-28 01:05:00,IMPS,task_fraud,17.326305,78.529517,17.315456,78.553345,AXIS,SBI,DEV-84952,0.89,1,2,895.53
TXN-0004971,ACC-MULE-00321,ACC-TERM-00388,12443.78,2026-03-28 01:21:00,ATM_WITHDRAWAL,task_fraud,17.326305,78.529517,17.354763,78.516782,SBI,KOTAK,DEV-27794,0.55,1,3,767.76
TXN-0004972,ACC-VIC-01347,ACC-MULE-00772,48449.46,2026-03-03 21:48:00,UPI,kyc_fraud,17.401771,78.510783,17.421121,78.509293,BOB,PNB,DEV-51808,0.42,1,1,1550.54
TXN-0004973,ACC-MULE-00772,ACC-TERM-00153,44719.86,2026-03-03 21:58:00,ATM_WITHDRAWAL,kyc_fraud,17.401771,78.510783,17.391292,78.504867,PNB,PNB,DEV-20730,0.85,1,2,3729.6
TXN-0004974,ACC-VIC-00649,ACC-MULE-00151,90560.26,2026-03-19 14:40:00,UPI,task_fraud,17.371111,78.484591,17.3992,78.475657,CANARA,CANARA,DEV-68752,0.64,1,1,4439.74
TXN-0004975,ACC-MULE-00151,ACC-MULE-00522,86277.28,2026-03-19 14:56:00,IMPS,task_fraud,17.371111,78.484591,17.356845,78.474563,KOTAK,HDFC,DEV-44964,0.5,1,2,4282.98
TXN-0004976,ACC-MULE-00522,ACC-TERM-00151,81854.64,2026-03-19 15:01:00,ATM_WITHDRAWAL,task_fraud,17.371111,78.484591,17.382464,78.462038,SBI,CANARA,DEV-70735,0.87,1,3,4422.64
TXN-0004977,ACC-VIC-00113,ACC-MULE-00711,46452.89,2026-04-01 07:14:00,UPI,investment_scam,17.457935,78.359545,17.480249,78.380029,CANARA,AXIS,DEV-56847,0.88,1,1,3547.11
TXN-0004978,ACC-MULE-00711,ACC-MULE-00093,44443.91,2026-04-01 07:20:00,IMPS,investment_scam,17.457935,78.359545,17.468369,78.330253,SBI,AXIS,DEV-60762,0.5,1,2,2008.98
TXN-0004979,ACC-MULE-00093,ACC-MULE-00202,43064.28,2026-04-01 07:27:00,IMPS,investment_scam,17.457935,78.359545,17.483923,78.342813,CANARA,KOTAK,DEV-19640,0.86,1,3,1379.63
TXN-0004980,ACC-MULE-00202,ACC-TERM-00346,40909.1,2026-04-01 07:32:00,ATM_WITHDRAWAL,investment_scam,17.457935,78.359545,17.483249,78.333318,ICICI,BOB,DEV-58768,0.96,1,4,2155.18
TXN-0004981,ACC-VIC-00047,ACC-MULE-00301,23458.42,2026-03-22 14:21:00,UPI,phishing,12.982104,77.619574,12.952776,77.647924,HDFC,CANARA,DEV-31033,0.93,1,1,1541.58
TXN-0004982,ACC-MULE-00301,ACC-MULE-00501,22628.53,2026-03-22 14:39:00,IMPS,phishing,12.982104,77.619574,13.004228,77.598937,ICICI,HDFC,DEV-85845,0.49,1,2,829.89
TXN-0004983,ACC-MULE-00501,ACC-TERM-00226,21274.32,2026-03-22 14:53:00,ATM_WITHDRAWAL,phishing,12.982104,77.619574,12.993422,77.612301,SBI,HDFC,DEV-36749,0.89,1,3,1354.21
TXN-0004984,ACC-VIC-00505,ACC-MULE-00291,40505.06,2026-03-10 14:47:00,UPI,task_fraud,17.410167,78.511039,17.391744,78.526944,CANARA,PNB,DEV-26677,0.46,1,1,1494.94
TXN-0004985,ACC-MULE-00291,ACC-MULE-00474,37974.55,2026-03-10 15:11:00,IMPS,task_fraud,17.410167,78.511039,17.383689,78.536608,BOB,AXIS,DEV-76857,0.67,1,2,2530.51
TXN-0004986,ACC-MULE-00474,ACC-TERM-00255,36699.43,2026-03-10 15:26:00,ATM_WITHDRAWAL,task_fraud,17.410167,78.511039,17.383409,78.532253,CANARA,KOTAK,DEV-70201,0.79,1,3,1275.12
TXN-0004987,ACC-VIC-00462,ACC-MULE-00585,80728.16,2026-03-23 11:11:00,UPI,upi_fraud,17.422506,78.464336,17.417671,78.462976,CANARA,AXIS,DEV-34054,0.63,1,1,4271.84
TXN-0004988,ACC-MULE-00585,ACC-MULE-00139,78239.87,2026-03-23 11:21:00,IMPS,upi_fraud,17.422506,78.464336,17.446626,78.485882,CANARA,CANARA,DEV-41378,0.57,1,2,2488.29
TXN-0004989,ACC-MULE-00139,ACC-TERM-00276,74851.36,2026-03-23 11:36:00,ATM_WITHDRAWAL,upi_fraud,17.422506,78.464336,17.398345,78.490202,ICICI,ICICI,DEV-74488,0.65,1,3,3388.51
TXN-0004990,ACC-VIC-01331,ACC-MULE-00402,14309.92,2026-03-03 10:55:00,UPI,investment_scam,17.412526,78.390894,17.405235,78.414607,KOTAK,KOTAK,DEV-56099,0.41,1,1,690.08
TXN-0004991,ACC-MULE-00402,ACC-TERM-00033,13717.59,2026-03-03 11:13:00,ATM_WITHDRAWAL,investment_scam,17.412526,78.390894,17.412046,78.386261,SBI,CANARA,DEV-43689,0.83,1,2,592.33
TXN-0004992,ACC-VIC-00150,ACC-MULE-00141,191514.37,2026-03-03 00:19:00,UPI,investment_scam,17.368673,78.512102,17.372151,78.523644,BOB,BOB,DEV-27257,0.95,1,1,8485.63
TXN-0004993,ACC-MULE-00141,ACC-TERM-00251,178003.57,2026-03-03 00:41:00,ATM_WITHDRAWAL,investment_scam,17.368673,78.512102,17.344093,78.502044,KOTAK,AXIS,DEV-52466,0.64,1,2,13510.8
TXN-0004994,ACC-VIC-00190,ACC-MULE-00681,14517.3,2026-03-29 04:29:00,UPI,phishing,17.372911,78.537792,17.38503,78.517727,HDFC,SBI,DEV-96178,0.86,1,1,482.7
TXN-0004995,ACC-MULE-00681,ACC-MULE-00063,13795.24,2026-03-29 04:43:00,IMPS,phishing,17.372911,78.537792,17.401695,78.53642,KOTAK,PNB,DEV-81334,0.88,1,2,722.06
TXN-0004996,ACC-MULE-00063,ACC-MULE-00472,13189.62,2026-03-29 04:51:00,IMPS,phishing,17.372911,78.537792,17.379757,78.559981,PNB,CANARA,DEV-33360,0.85,1,3,605.62
TXN-0004997,ACC-MULE-00472,ACC-TERM-00094,12484.66,2026-03-29 05:14:00,ATM_WITHDRAWAL,phishing,17.372911,78.537792,17.393245,78.55252,ICICI,SBI,DEV-29343,0.57,1,4,704.96
TXN-0004998,ACC-VIC-00105,ACC-MULE-00249,23217.6,2026-03-19 14:13:00,UPI,task_fraud,17.393341,78.465074,17.383019,78.474051,ICICI,KOTAK,DEV-50073,0.7,1,1,1782.4
TXN-0004999,ACC-MULE-00249,ACC-MULE-00649,21960.74,2026-03-19 14:37:00,IMPS,task_fraud,17.393341,78.465074,17.377105,78.463153,SBI,PNB,DEV-29433,0.72,1,2,1256.86
TXN-0005000,ACC-MULE-00649,ACC-MULE-00477,20974.79,2026-03-19 14:48:00,IMPS,task_fraud,17.393341,78.465074,17.385773,78.489101,BOB,KOTAK,DEV-22647,0.67,1,3,985.95
TXN-0005001,ACC-MULE-00477,ACC-TERM-00045,19663.35,2026-03-19 14:57:00,ATM_WITHDRAWAL,task_fraud,17.393341,78.465074,17.386032,78.454984,KOTAK,CANARA,DEV-36024,0.56,1,4,1311.44
TXN-0005002,ACC-VIC-01459,ACC-MULE-00343,89153.52,2026-03-26 13:46:00,UPI,investment_scam,17.362932,78.48083,17.344892,78.506435,BOB,AXIS,DEV-96895,0.55,1,1,5846.48
TXN-0005003,ACC-MULE-00343,ACC-TERM-00262,85183.97,2026-03-26 13:53:00,ATM_WITHDRAWAL,investment_scam,17.362932,78.48083,17.385685,78.475543,AXIS,KOTAK,DEV-86154,0.71,1,2,3969.55
TXN-0005004,ACC-VIC-00709,ACC-MULE-00218,113184.5,2026-03-21 07:08:00,UPI,phishing,19.084205,72.889221,19.055393,72.860733,SBI,CANARA,DEV-92595,0.73,1,1,6815.5
TXN-0005005,ACC-MULE-00218,ACC-TERM-00291,107754.59,2026-03-21 07:25:00,ATM_WITHDRAWAL,phishing,19.084205,72.889221,19.102584,72.867884,HDFC,HDFC,DEV-42268,0.46,1,2,5429.91
TXN-0005006,ACC-VIC-01299,ACC-MULE-00616,187841.11,2026-03-09 17:49:00,UPI,investment_scam,12.979556,77.624745,12.964556,77.604727,PNB,SBI,DEV-64173,0.67,1,1,12158.89
TXN-0005007,ACC-MULE-00616,ACC-MULE-00381,172866.01,2026-03-09 18:03:00,IMPS,investment_scam,12.979556,77.624745,12.952713,77.648233,AXIS,KOTAK,DEV-63317,0.79,1,2,14975.1
TXN-0005008,ACC-MULE-00381,ACC-TERM-00131,159633.41,2026-03-09 18:26:00,ATM_WITHDRAWAL,investment_scam,12.979556,77.624745,12.956596,77.607137,PNB,ICICI,DEV-61351,0.77,1,3,13232.6
TXN-0005009,ACC-VIC-00076,ACC-MULE-00155,48446.07,2026-03-01 19:26:00,UPI,investment_scam,12.931914,77.560345,12.90221,77.565401,HDFC,PNB,DEV-80448,0.79,1,1,1553.93
TXN-0005010,ACC-MULE-00155,ACC-MULE-00597,45072.55,2026-03-01 19:34:00,IMPS,investment_scam,12.931914,77.560345,12.955232,77.544106,CANARA,KOTAK,DEV-88482,0.55,1,2,3373.52
TXN-0005011,ACC-MULE-00597,ACC-MULE-00062,42463.86,2026-03-01 19:59:00,IMPS,investment_scam,12.931914,77.560345,12.912619,77.581871,HDFC,ICICI,DEV-75164,0.98,1,3,2608.69
TXN-0005012,ACC-MULE-00062,ACC-TERM-00073,40450.48,2026-03-01 20:14:00,ATM_WITHDRAWAL,investment_scam,12.931914,77.560345,12.960837,77.569051,CANARA,AXIS,DEV-41004,0.72,1,4,2013.38
TXN-0005013,ACC-VIC-00660,ACC-MULE-00027,14311.16,2026-03-27 21:35:00,UPI,investment_scam,17.380388,78.492599,17.360466,78.472636,HDFC,CANARA,DEV-67120,0.77,1,1,688.84
TXN-0005014,ACC-MULE-00027,ACC-MULE-00149,13387.76,2026-03-27 21:47:00,IMPS,investment_scam,17.380388,78.492599,17.395785,78.482346,PNB,HDFC,DEV-11775,0.51,1,2,923.4
TXN-0005015,ACC-MULE-00149,ACC-TERM-00262,12693.61,2026-03-27 22:08:00,ATM_WITHDRAWAL,investment_scam,17.380388,78.492599,17.354209,78.465821,ICICI,BOB,DEV-63650,0.93,1,3,694.15
TXN-0005016,ACC-VIC-00417,ACC-MULE-00735,80802.33,2026-03-08 06:29:00,UPI,task_fraud,12.953945,77.573189,12.930779,77.591853,ICICI,ICICI,DEV-18527,0.69,1,1,4197.67
TXN-0005017,ACC-MULE-00735,ACC-MULE-00390,75773.29,2026-03-08 06:54:00,IMPS,task_fraud,12.953945,77.573189,12.98107,77.595871,HDFC,HDFC,DEV-40627,0.78,1,2,5029.04
TXN-0005018,ACC-MULE-00390,ACC-MULE-00068,70485.82,2026-03-08 06:59:00,IMPS,task_fraud,12.953945,77.573189,12.983089,77.569237,AXIS,ICICI,DEV-33006,0.42,1,3,5287.47
TXN-0005019,ACC-MULE-00068,ACC-TERM-00276,65293.84,2026-03-08 07:09:00,ATM_WITHDRAWAL,task_fraud,12.953945,77.573189,12.96843,77.582704,AXIS,CANARA,DEV-28395,0.43,1,4,5191.98
TXN-0005020,ACC-VIC-00610,ACC-MULE-00365,79936.87,2026-03-24 02:28:00,UPI,upi_fraud,17.428815,78.41255,17.409522,78.425721,HDFC,BOB,DEV-19437,0.41,1,1,5063.13
TXN-0005021,ACC-MULE-00365,ACC-MULE-00430,73760.22,2026-03-24 02:46:00,IMPS,upi_fraud,17.428815,78.41255,17.445988,78.415525,HDFC,ICICI,DEV-34766,0.59,1,2,6176.65
TXN-0005022,ACC-MULE-00430,ACC-MULE-00177,70005.49,2026-03-24 03:09:00,IMPS,upi_fraud,17.428815,78.41255,17.417746,78.388345,AXIS,CANARA,DEV-40521,0.44,1,3,3754.73
TXN-0005023,ACC-MULE-00177,ACC-TERM-00225,67772.73,2026-03-24 03:27:00,ATM_WITHDRAWAL,upi_fraud,17.428815,78.41255,17.417702,78.411368,ICICI,ICICI,DEV-71965,0.49,1,4,2232.76
TXN-0005024,ACC-VIC-01499,ACC-MULE-00173,82204.75,2026-03-27 13:37:00,UPI,kyc_fraud,12.950429,77.634156,12.957089,77.629902,PNB,PNB,DEV-21797,0.66,1,1,2795.25
TXN-0005025,ACC-MULE-00173,ACC-MULE-00502,76789.05,2026-03-27 14:02:00,IMPS,kyc_fraud,12.950429,77.634156,12.976508,77.644787,HDFC,BOB,DEV-49897,0.84,1,2,5415.7
TXN-0005026,ACC-MULE-00502,ACC-TERM-00287,71043.75,2026-03-27 14:16:00,ATM_WITHDRAWAL,kyc_fraud,12.950429,77.634156,12.977068,77.610125,HDFC,CANARA,DEV-51979,0.77,1,3,5745.3
TXN-0005027,ACC-VIC-00095,ACC-MULE-00316,38669.11,2026-03-22 01:08:00,UPI,kyc_fraud,19.066089,72.864066,19.051821,72.890632,ICICI,SBI,DEV-52701,0.74,1,1,3330.89
TXN-0005028,ACC-MULE-00316,ACC-TERM-00286,35908.75,2026-03-22 01:27:00,ATM_WITHDRAWAL,kyc_fraud,19.066089,72.864066,19.078403,72.871991,KOTAK,AXIS,DEV-46306,0.76,1,2,2760.36
TXN-0005029,ACC-VIC-01464,ACC-MULE-00341,113222.88,2026-03-04 16:38:00,UPI,task_fraud,17.416564,78.485228,17.399087,78.482312,CANARA,HDFC,DEV-37980,0.5,1,1,6777.12
TXN-0005030,ACC-MULE-00341,ACC-MULE-00094,108380.41,2026-03-04 16:56:00,IMPS,task_fraud,17.416564,78.485228,17.444149,78.482154,CANARA,CANARA,DEV-25492,0.43,1,2,4842.47
TXN-0005031,ACC-MULE-00094,ACC-TERM-00239,103394.8,2026-03-04 17:07:00,ATM_WITHDRAWAL,task_fraud,17.416564,78.485228,17.390826,78.509691,BOB,BOB,DEV-96756,0.97,1,3,4985.61
TXN-0005032,ACC-VIC-01166,ACC-MULE-00573,185767.68,2026-04-01 11:50:00,UPI,investment_scam,17.376086,78.47382,17.373282,78.458064,KOTAK,BOB,DEV-93761,0.46,1,1,14232.32
TXN-0005033,ACC-MULE-00573,ACC-TERM-00035,175701.04,2026-04-01 12:11:00,ATM_WITHDRAWAL,investment_scam,17.376086,78.47382,17.376672,78.477702,CANARA,PNB,DEV-43258,0.82,1,2,10066.64
TXN-0005034,ACC-VIC-01045,ACC-MULE-00005,89201.56,2026-04-04 19:27:00,UPI,phishing,17.37301,78.550271,17.391423,78.573436,HDFC,BOB,DEV-46146,0.61,1,1,5798.44
TXN-0005035,ACC-MULE-00005,ACC-MULE-00291,85897.93,2026-04-04 19:42:00,IMPS,phishing,17.37301,78.550271,17.362721,78.528789,BOB,ICICI,DEV-10382,0.49,1,2,3303.63
TXN-0005036,ACC-MULE-00291,ACC-MULE-00442,82291.85,2026-04-04 20:03:00,IMPS,phishing,17.37301,78.550271,17.344835,78.568697,SBI,BOB,DEV-57134,0.92,1,3,3606.08
TXN-0005037,ACC-MULE-00442,ACC-TERM-00196,76976.33,2026-04-04 20:22:00,ATM_WITHDRAWAL,phishing,17.37301,78.550271,17.382502,78.535734,HDFC,KOTAK,DEV-70576,0.87,1,4,5315.52
TXN-0005038,ACC-VIC-01020,ACC-MULE-00409,90542.94,2026-03-28 23:27:00,UPI,kyc_fraud,13.007901,77.601255,13.013031,77.592204,AXIS,PNB,DEV-77903,0.65,1,1,4457.06
TXN-0005039,ACC-MULE-00409,ACC-TERM-00086,83926.72,2026-03-28 23:46:00,ATM_WITHDRAWAL,kyc_fraud,13.007901,77.601255,13.007782,77.586116,SBI,BOB,DEV-47979,0.56,1,2,6616.22
TXN-0005040,ACC-VIC-00948,ACC-MULE-00631,114087.36,2026-03-12 22:57:00,UPI,upi_fraud,17.351653,78.472836,17.366828,78.473835,KOTAK,SBI,DEV-53521,0.89,1,1,5912.64
TXN-0005041,ACC-MULE-00631,ACC-TERM-00301,110113.47,2026-03-12 23:14:00,ATM_WITHDRAWAL,upi_fraud,17.351653,78.472836,17.365258,78.474169,AXIS,ICICI,DEV-94927,0.54,1,2,3973.89
TXN-0005042,ACC-VIC-00677,ACC-MULE-00539,40149.44,2026-03-14 22:02:00,UPI,task_fraud,17.34875,78.505889,17.363274,78.507064,PNB,PNB,DEV-94587,0.69,1,1,1850.56
TXN-0005043,ACC-MULE-00539,ACC-MULE-00221,37296.05,2026-03-14 22:17:00,IMPS,task_fraud,17.34875,78.505889,17.348047,78.483419,CANARA,PNB,DEV-72445,0.89,1,2,2853.39
TXN-0005044,ACC-MULE-00221,ACC-TERM-00014,35660.95,2026-03-14 22:25:00,ATM_WITHDRAWAL,task_fraud,17.34875,78.505889,17.328393,78.524,ICICI,CANARA,DEV-93306,0.83,1,3,1635.1
TXN-0005045,ACC-VIC-00545,ACC-MULE-00326,23538.04,2026-03-22 16:16:00,UPI,kyc_fraud,12.941829,77.608508,12.948808,77.594968,ICICI,BOB,DEV-62998,0.8,1,1,1461.96
TXN-0005046,ACC-MULE-00326,ACC-MULE-00797,22644.4,2026-03-22 16:28:00,IMPS,kyc_fraud,12.941829,77.608508,12.91988,77.62844,KOTAK,PNB,DEV-95318,0.56,1,2,893.64
TXN-0005047,ACC-MULE-00797,ACC-MULE-00584,21102.38,2026-03-22 16:38:00,IMPS,kyc_fraud,12.941829,77.608508,12.927961,77.612922,ICICI,KOTAK,DEV-41014,0.64,1,3,1542.02
TXN-0005048,ACC-MULE-00584,ACC-TERM-00223,20205.98,2026-03-22 16:43:00,ATM_WITHDRAWAL,kyc_fraud,12.941829,77.608508,12.951587,77.597565,CANARA,AXIS,DEV-81513,0.63,1,4,896.4
TXN-0005049,ACC-VIC-00298,ACC-MULE-00748,40346.61,2026-03-26 18:13:00,UPI,kyc_fraud,17.377971,78.505617,17.354242,78.512369,CANARA,KOTAK,DEV-77742,0.74,1,1,1653.39
TXN-0005050,ACC-MULE-00748,ACC-MULE-00369,37809.66,2026-03-26 18:32:00,IMPS,kyc_fraud,17.377971,78.505617,17.406924,78.5021,AXIS,HDFC,DEV-27112,0.88,1,2,2536.95
TXN-0005051,ACC-MULE-00369,ACC-TERM-00284,36144.96,2026-03-26 18:42:00,ATM_WITHDRAWAL,kyc_fraud,17.377971,78.505617,17.388849,78.490292,CANARA,KOTAK,DEV-84085,0.56,1,3,1664.7
TXN-0005052,ACC-VIC-00797,ACC-MULE-00315,14100.42,2026-04-01 15:53:00,UPI,kyc_fraud,12.962353,77.605646,12.98144,77.621161,HDFC,SBI,DEV-21113,0.78,1,1,899.58
TXN-0005053,ACC-MULE-00315,ACC-MULE-00487,13385.38,2026-04-01 16:16:00,IMPS,kyc_fraud,12.962353,77.605646,12.969743,77.588097,ICICI,PNB,DEV-40069,0.61,1,2,715.04
TXN-0005054,ACC-MULE-00487,ACC-MULE-00567,12636.66,2026-04-01 16:33:00,IMPS,kyc_fraud,12.962353,77.605646,12.951885,77.596473,CANARA,SBI,DEV-58893,0.67,1,3,748.72
TXN-0005055,ACC-MULE-00567,ACC-TERM-00120,12236.6,2026-04-01 16:56:00,ATM_WITHDRAWAL,kyc_fraud,12.962353,77.605646,12.989353,77.599747,SBI,ICICI,DEV-83922,0.95,1,4,400.06
TXN-0005056,ACC-VIC-00299,ACC-MULE-00351,48431.7,2026-03-22 10:53:00,UPI,upi_fraud,12.999409,77.589364,12.97799,77.603529,BOB,HDFC,DEV-15250,0.88,1,1,1568.3
TXN-0005057,ACC-MULE-00351,ACC-MULE-00033,45343.87,2026-03-22 11:15:00,IMPS,upi_fraud,12.999409,77.589364,12.974461,77.594486,KOTAK,HDFC,DEV-31346,0.72,1,2,3087.83
TXN-0005058,ACC-MULE-00033,ACC-MULE-00429,43057.9,2026-03-22 11:30:00,IMPS,upi_fraud,12.999409,77.589364,12.993919,77.568203,SBI,ICICI,DEV-34113,0.65,1,3,2285.97
TXN-0005059,ACC-MULE-00429,ACC-TERM-00309,40883.91,2026-03-22 11:53:00,ATM_WITHDRAWAL,upi_fraud,12.999409,77.589364,13.007155,77.566164,BOB,ICICI,DEV-46112,0.52,1,4,2173.99
TXN-0005060,ACC-VIC-00088,ACC-MULE-00137,112309.44,2026-03-03 04:28:00,UPI,kyc_fraud,12.996003,77.627521,12.982926,77.634354,AXIS,AXIS,DEV-65604,0.63,1,1,7690.56
TXN-0005061,ACC-MULE-00137,ACC-MULE-00614,107442.87,2026-03-03 04:47:00,IMPS,kyc_fraud,12.996003,77.627521,12.98841,77.62575,KOTAK,AXIS,DEV-65788,0.42,1,2,4866.57
TXN-0005062,ACC-MULE-00614,ACC-TERM-00026,101940.9,2026-03-03 05:00:00,ATM_WITHDRAWAL,kyc_fraud,12.996003,77.627521,13.011349,77.605174,KOTAK,HDFC,DEV-21656,0.96,1,3,5501.97
TXN-0005063,ACC-VIC-00657,ACC-MULE-00197,190222.29,2026-03-17 11:19:00,UPI,phishing,19.069158,72.858281,19.047655,72.834684,ICICI,BOB,DEV-41284,0.65,1,1,9777.71
TXN-0005064,ACC-MULE-00197,ACC-MULE-00200,181028.73,2026-03-17 11:40:00,IMPS,phishing,19.069158,72.858281,19.079312,72.842845,BOB,SBI,DEV-74152,0.72,1,2,9193.56
TXN-0005065,ACC-MULE-00200,ACC-MULE-00226,167414.94,2026-03-17 11:51:00,IMPS,phishing,19.069158,72.858281,19.090015,72.874955,KOTAK,HDFC,DEV-58984,0.63,1,3,13613.79
TXN-0005066,ACC-MULE-00226,ACC-TERM-00256,156418.63,2026-03-17 12:16:00,ATM_WITHDRAWAL,phishing,19.069158,72.858281,19.087927,72.869198,SBI,PNB,DEV-78544,0.62,1,4,10996.31
TXN-0005067,ACC-VIC-00917,ACC-MULE-00106,115673.53,2026-04-01 08:50:00,UPI,upi_fraud,17.382652,78.517805,17.392431,78.531055,CANARA,AXIS,DEV-72279,0.44,1,1,4326.47
TXN-0005068,ACC-MULE-00106,ACC-MULE-00303,107609.69,2026-04-01 08:55:00,IMPS,upi_fraud,17.382652,78.517805,17.38851,78.537738,PNB,HDFC,DEV-16320,0.57,1,2,8063.84
TXN-0005069,ACC-MULE-00303,ACC-MULE-00537,99589.89,2026-04-01 08:59:00,IMPS,upi_fraud,17.382652,78.517805,17.375901,78.523666,CANARA,SBI,DEV-81247,0.8,1,3,8019.8
TXN-0005070,ACC-MULE-00537,ACC-TERM-00257,92600.76,2026-04-01 09:24:00,ATM_WITHDRAWAL,upi_fraud,17.382652,78.517805,17.383561,78.499909,HDFC,AXIS,DEV-90277,0.68,1,4,6989.13
TXN-0005071,ACC-VIC-01468,ACC-MULE-00494,189139.53,2026-03-06 00:43:00,UPI,investment_scam,12.987488,77.567952,12.99954,77.547184,CANARA,ICICI,DEV-94464,0.52,1,1,10860.47
TXN-0005072,ACC-MULE-00494,ACC-MULE-00112,177675.49,2026-03-06 00:51:00,IMPS,investment_scam,12.987488,77.567952,12.988462,77.581701,CANARA,BOB,DEV-83944,0.85,1,2,11464.04
TXN-0005073,ACC-MULE-00112,ACC-TERM-00193,165918.73,2026-03-06 01:04:00,ATM_WITHDRAWAL,investment_scam,12.987488,77.567952,12.96875,77.589267,PNB,KOTAK,DEV-45744,0.52,1,3,11756.76
TXN-0005074,ACC-VIC-00368,ACC-MULE-00280,113561.28,2026-03-24 23:11:00,UPI,investment_scam,17.409298,78.354286,17.419617,78.354153,AXIS,ICICI,DEV-46271,0.89,1,1,6438.72
TXN-0005075,ACC-MULE-00280,ACC-MULE-00634,108751.58,2026-03-24 23:30:00,IMPS,investment_scam,17.409298,78.354286,17.428607,78.33472,AXIS,CANARA,DEV-17915,0.49,1,2,4809.7
TXN-0005076,ACC-MULE-00634,ACC-TERM-00193,103780.14,2026-03-24 23:45:00,ATM_WITHDRAWAL,investment_scam,17.409298,78.354286,17.428889,78.360703,CANARA,PNB,DEV-84909,0.61,1,3,4971.44
TXN-0005077,ACC-VIC-00138,ACC-MULE-00258,46042.74,2026-03-07 13:50:00,UPI,task_fraud,12.993165,77.612319,12.978195,77.635602,BOB,HDFC,DEV-38916,0.47,1,1,3957.26
TXN-0005078,ACC-MULE-00258,ACC-MULE-00353,42974.33,2026-03-07 14:11:00,IMPS,task_fraud,12.993165,77.612319,12.969239,77.594198,KOTAK,HDFC,DEV-63271,0.44,1,2,3068.41
TXN-0005079,ACC-MULE-00353,ACC-MULE-00161,41555.87,2026-03-07 14:28:00,IMPS,task_fraud,12.993165,77.612319,12.96899,77.609532,SBI,PNB,DEV-46971,0.67,1,3,1418.46
TXN-0005080,ACC-MULE-00161,ACC-TERM-00112,39254.72,2026-03-07 14:32:00,ATM_WITHDRAWAL,task_fraud,12.993165,77.612319,13.008155,77.595034,PNB,CANARA,DEV-10529,0.63,1,4,2301.15
TXN-0005081,ACC-VIC-00538,ACC-MULE-00644,138625.31,2026-03-01 22:23:00,UPI,investment_scam,17.350151,78.500733,17.344476,78.51672,AXIS,HDFC,DEV-86210,0.45,1,1,11374.69
TXN-0005082,ACC-MULE-00644,ACC-MULE-00345,134073.73,2026-03-01 22:29:00,IMPS,investment_scam,17.350151,78.500733,17.331297,78.479349,HDFC,KOTAK,DEV-74122,0.86,1,2,4551.58
TXN-0005083,ACC-MULE-00345,ACC-TERM-00094,124854.81,2026-03-01 22:42:00,ATM_WITHDRAWAL,investment_scam,17.350151,78.500733,17.379966,78.513397,HDFC,KOTAK,DEV-70190,0.86,1,3,9218.92
TXN-0005084,ACC-VIC-01256,ACC-MULE-00424,46960.68,2026-04-03 07:57:00,UPI,kyc_fraud,19.059333,72.905713,19.048901,72.902909,PNB,KOTAK,DEV-96884,0.67,1,1,3039.32
TXN-0005085,ACC-MULE-00424,ACC-MULE-00775,44696.51,2026-04-03 08:14:00,IMPS,kyc_fraud,19.059333,72.905713,19.032079,72.898505,ICICI,AXIS,DEV-49645,0.9,1,2,2264.17
TXN-0005086,ACC-MULE-00775,ACC-MULE-00743,42502.9,2026-04-03 08:39:00,IMPS,kyc_fraud,19.059333,72.905713,19.053495,72.89831,HDFC,PNB,DEV-26563,0.7,1,3,2193.61
TXN-0005087,ACC-MULE-00743,ACC-TERM-00146,39828.92,2026-04-03 08:47:00,ATM_WITHDRAWAL,kyc_fraud,19.059333,72.905713,19.035323,72.896033,PNB,BOB,DEV-59200,0.46,1,4,2673.98
TXN-0005088,ACC-VIC-01321,ACC-MULE-00665,23049.57,2026-03-28 12:55:00,UPI,kyc_fraud,19.047145,72.875007,19.035675,72.862184,ICICI,AXIS,DEV-56189,0.74,1,1,1950.43
TXN-0005089,ACC-MULE-00665,ACC-MULE-00254,21918.52,2026-03-28 13:10:00,IMPS,kyc_fraud,19.047145,72.875007,19.058887,72.88453,BOB,PNB,DEV-44021,0.43,1,2,1131.05
TXN-0005090,ACC-MULE-00254,ACC-TERM-00371,20898.17,2026-03-28 13:30:00,ATM_WITHDRAWAL,kyc_fraud,19.047145,72.875007,19.022413,72.863943,PNB,BOB,DEV-58549,0.49,1,3,1020.35
