withdrawal_id,atm_id,timestamp,amount,day_of_week,hour,withdrawal_frequency,is_suspicious,associated_case_id
WDR-0007203,ATM-HYD-0287,2026-07-28 19:36:00,2000,Tuesday,19,14,False,N/A
WDR-0007204,ATM-HYD-0338,2026-05-10 07:25:00,2000,Sunday,7,15,False,N/A
WDR-0007205,ATM-HYD-0092,2026-03-16 04:00:00,10000,Monday,4,24,False,N/A
WDR-0007206,ATM-HYD-0366,2026-07-10 13:40:00,2000,Friday,13,21,True,DR-2026-2909
WDR-0007207,ATM-HYD-0018,2026-02-15 01:42:00,25000,Sunday,1,23,False,N/A
WDR-0007208,ATM-HYD-0417,2026-05-10 23:46:00,10000,Sunday,23,16,False,N/A
WDR-0007209,ATM-HYD-0320,2026-03-10 14:12:00,10000,Tuesday,14,24,False,N/A
WDR-0007210,ATM-HYD-0139,2026-03-05 13:16:00,20000,Thursday,13,18,False,N/A
WDR-0007211,ATM-HYD-0102,2026-05-27 20:41:00,25000,Wednesday,20,19,True,DR-2026-2356
WDR-0007212,ATM-HYD-0333,2026-04-12 10:18:00,2000,Sunday,10,19,False,N/A
WDR-0007213,ATM-HYD-0413,2026-07-13 12:47:00,40000,Monday,12,16,False,N/A
WDR-0007214,ATM-HYD-0190,2026-04-21 08:02:00,25000,Tuesday,8,10,True,DR-2026-2423
WDR-0007215,ATM-HYD-0351,2026-03-24 18:14:00,2000,Tuesday,18,5,False,N/A
WDR-0007216,ATM-HYD-0083,2026-02-24 15:55:00,10000,Tuesday,15,13,False,N/A
WDR-0007217,ATM-HYD-0244,2026-04-08 01:10:00,20000,Wednesday,1,22,False,N/A
WDR-0007218,ATM-HYD-0116,2026-06-20 23:00:00,25000,Saturday,23,13,False,N/A
WDR-0007219,ATM-HYD-0070,2026-02-03 13:47:00,25000,Tuesday,13,9,False,N/A
WDR-0007220,ATM-HYD-0257,2026-03-11 01:11:00,15000,Wednesday,1,17,False,N/A
WDR-0007221,ATM-HYD-0286,2026-05-08 07:33:00,10000,Friday,7,20,True,DR-2026-2710
WDR-0007222,ATM-HYD-0025,2026-07-19 12:22:00,15000,Sunday,12,5,False,N/A
WDR-0007223,ATM-HYD-0063,2026-03-17 18:04:00,40000,Tuesday,18,16,False,N/A
WDR-0007224,ATM-HYD-0305,2026-04-29 21:03:00,20000,Wednesday,21,7,False,N/A
WDR-0007225,ATM-HYD-0149,2026-05-26 09:31:00,25000,Tuesday,9,12,False,N/A
WDR-0007226,ATM-HYD-0058,2026-02-08 07:34:00,4000,Sunday,7,8,False,N/A
WDR-0007227,ATM-HYD-0150,2026-06-27 05:58:00,25000,Saturday,5,22,False,N/A
WDR-0007228,ATM-HYD-0336,2026-05-22 16:54:00,15000,Friday,16,9,False,N/A
WDR-0007229,ATM-HYD-0401,2026-05-30 02:08:00,25000,Saturday,2,7,False,N/A
WDR-0007230,ATM-HYD-0034,2026-05-03 04:19:00,10000,Sunday,4,11,False,N/A
WDR-0007231,ATM-HYD-0118,2026-01-16 06:18:00,20000,Friday,6,17,False,N/A
WDR-0007232,ATM-HYD-0022,2026-03-27 15:41:00,15000,Friday,15,11,True,DR-2026-2379
WDR-0007233,ATM-HYD-0051,2026-04-02 08:39:00,4000,Thursday,8,15,False,N/A
WDR-0007234,ATM-HYD-0135,2026-07-08 15:12:00,25000,Wednesday,15,17,False,N/A
WDR-0007235,ATM-HYD-0439,2026-02-07 10:56:00,40000,Saturday,10,22,False,N/A
WDR-0007236,ATM-HYD-0238,2026-02-26 13:15:00,20000,Thursday,13,3,True,DR-2026-4509
WDR-0007237,ATM-HYD-0166,2026-04-16 13:29:00,40000,Thursday,13,15,False,N/A
WDR-0007238,ATM-HYD-0066,2026-03-02 09:11:00,2000,Monday,9,4,True,DR-2026-3260
WDR-0007239,ATM-HYD-0303,2026-04-26 11:39:00,10000,Sunday,11,15,False,N/A
WDR-0007240,ATM-HYD-0451,2026-03-27 17:18:00,40000,Friday,17,21,False,N/A
WDR-0007241,ATM-HYD-0094,2026-07-02 14:55:00,2000,Thursday,14,13,False,N/A
WDR-0007242,ATM-HYD-0075,2026-03-22 15:33:00,5000,Sunday,15,13,False,N/A
WDR-0007243,ATM-HYD-0500,2026-04-26 01:28:00,20000,Sunday,1,21,False,N/A
WDR-0007244,ATM-HYD-0239,2026-04-03 10:38:00,2000,Friday,10,17,True,DR-2026-4108
WDR-0007245,ATM-HYD-0479,2026-05-07 21:32:00,4000,Thursday,21,21,True,DR-2026-3928
WDR-0007246,ATM-HYD-0428,2026-06-27 17:26:00,15000,Saturday,17,20,False,N/A
WDR-0007247,ATM-HYD-0341,2026-06-30 23:19:00,25000,Tuesday,23,22,False,N/A
WDR-0007248,ATM-HYD-0448,2026-04-19 15:44:00,40000,Sunday,15,19,False,N/A
WDR-0007249,ATM-HYD-0353,2026-05-19 21:57:00,10000,Tuesday,21,24,False,N/A
WDR-0007250,ATM-HYD-0098,2026-04-24 05:45:00,20000,Friday,5,18,False,N/A
WDR-0007251,ATM-HYD-0400,2026-08-01 10:32:00,25000,Saturday,10,15,False,N/A
WDR-0007252,ATM-HYD-0303,2026-06-01 07:00:00,5000,Monday,7,21,True,DR-2026-5147
WDR-0007253,ATM-HYD-0439,2026-07-12 11:23:00,2000,Sunday,11,15,False,N/A
WDR-0007254,ATM-HYD-0380,2026-01-26 17:33:00,15000,Monday,17,19,False,N/A
WDR-0007255,ATM-HYD-0191,2026-03-19 11:23:00,4000,Thursday,11,9,False,N/A
WDR-0007256,ATM-HYD-0081,2026-07-30 18:11:00,15000,Thursday,18,16,False,N/A
WDR-0007257,ATM-HYD-0437,2026-01-29 17:35:00,2000,Thursday,17,12,True,DR-2026-4940
WDR-0007258,ATM-HYD-0444,2026-05-24 15:29:00,4000,Sunday,15,15,False,N/A
WDR-0007259,ATM-HYD-0151,2026-03-31 17:03:00,2000,Tuesday,17,4,False,N/A
WDR-0007260,ATM-HYD-0112,2026-01-24 07:04:00,25000,Saturday,7,10,False,N/A
WDR-0007261,ATM-HYD-0464,2026-07-16 22:13:00,2000,Thursday,22,11,False,N/A
WDR-0007262,ATM-HYD-0040,2026-04-04 16:39:00,15000,Saturday,16,9,False,N/A
WDR-0007263,ATM-HYD-0519,2026-04-03 23:31:00,4000,Friday,23,21,True,DR-2026-3273
WDR-0007264,ATM-HYD-0508,2026-02-12 02:50:00,10000,Thursday,2,4,False,N/A
WDR-0007265,ATM-HYD-0036,2026-04-17 20:03:00,40000,Friday,20,4,False,N/A
WDR-0007266,ATM-HYD-0177,2026-04-23 20:24:00,5000,Thursday,20,24,False,N/A
WDR-0007267,ATM-HYD-0133,2026-03-09 04:35:00,10000,Monday,4,24,False,N/A
WDR-0007268,ATM-HYD-0072,2026-06-15 00:53:00,4000,Monday,0,14,False,N/A
WDR-0007269,ATM-HYD-0514,2026-05-22 10:59:00,5000,Friday,10,17,True,DR-2026-2234
WDR-0007270,ATM-HYD-0520,2026-03-15 03:00:00,5000,Sunday,3,15,False,N/A
WDR-0007271,ATM-HYD-0277,2026-02-13 13:32:00,25000,Friday,13,19,True,DR-2026-2018
WDR-0007272,ATM-HYD-0116,2026-07-06 20:30:00,15000,Monday,20,10,False,N/A
WDR-0007273,ATM-HYD-0077,2026-07-15 20:11:00,5000,Wednesday,20,21,False,N/A
WDR-0007274,ATM-HYD-0287,2026-07-29 02:19:00,25000,Wednesday,2,20,False,N/A
WDR-0007275,ATM-HYD-0403,2026-04-24 10:58:00,40000,Friday,10,20,True,DR-2026-2136
WDR-0007276,ATM-HYD-0287,2026-04-10 19:49:00,40000,Friday,19,14,False,N/A
WDR-0007277,ATM-HYD-0033,2026-07-21 13:39:00,10000,Tuesday,13,12,True,DR-2026-3736
WDR-0007278,ATM-HYD-0279,2026-06-08 04:22:00,40000,Monday,4,24,True,DR-2026-2625
WDR-0007279,ATM-HYD-0273,2026-06-25 08:30:00,15000,Thursday,8,10,True,DR-2026-2339
WDR-0007280,ATM-HYD-0047,2026-05-29 18:07:00,25000,Friday,18,20,True,DR-2026-3367
WDR-0007281,ATM-HYD-0468,2026-04-10 05:02:00,20000,Friday,5,3,True,DR-2026-3974
WDR-0007282,ATM-HYD-0297,2026-01-31 05:15:00,25000,Saturday,5,14,False,N/A
WDR-0007283,ATM-HYD-0216,2026-01-26 08:16:00,40000,Monday,8,22,False,N/A
WDR-0007284,ATM-HYD-0137,2026-04-10 11:36:00,25000,Friday,11,6,False,N/A
WDR-0007285,ATM-HYD-0171,2026-02-07 15:57:00,25000,Saturday,15,12,False,N/A
WDR-0007286,ATM-HYD-0229,2026-04-09 06:36:00,4000,Thursday,6,7,True,DR-2026-1508
WDR-0007287,ATM-HYD-0013,2026-05-28 09:16:00,5000,Thursday,9,21,False,N/A
WDR-0007288,ATM-HYD-0186,2026-07-12 17:06:00,4000,Sunday,17,24,True,DR-2026-4321
WDR-0007289,ATM-HYD-0477,2026-02-24 18:05:00,40000,Tuesday,18,8,False,N/A
WDR-0007290,ATM-HYD-0366,2026-06-08 03:04:00,20000,Monday,3,14,True,DR-2026-2426
WDR-0007291,ATM-HYD-0034,2026-02-20 02:17:00,5000,Friday,2,20,False,N/A
WDR-0007292,ATM-HYD-0342,2026-01-25 05:57:00,10000,Sunday,5,9,False,N/A
WDR-0007293,ATM-HYD-0428,2026-05-25 16:03:00,15000,Monday,16,18,True,DR-2026-2915
WDR-0007294,ATM-HYD-0428,2026-03-23 00:18:00,25000,Monday,0,21,False,N/A
WDR-0007295,ATM-HYD-0194,2026-06-30 04:46:00,2000,Tuesday,4,24,False,N/A
WDR-0007296,ATM-HYD-0152,2026-04-03 06:42:00,15000,Friday,6,23,False,N/A
WDR-0007297,ATM-HYD-0497,2026-07-28 10:13:00,4000,Tuesday,10,4,False,N/A
WDR-0007298,ATM-HYD-0071,2026-06-28 07:36:00,15000,Sunday,7,15,False,N/A
WDR-0007299,ATM-HYD-0214,2026-05-25 18:22:00,2000,Monday,18,8,False,N/A
WDR-0007300,ATM-HYD-0277,2026-05-23 17:50:00,20000,Saturday,17,8,True,DR-2026-2426
WDR-0007301,ATM-HYD-0103,2026-06-08 02:52:00,2000,Monday,2,24,False,N/A
WDR-0007302,ATM-HYD-0276,2026-04-22 10:35:00,2000,Wednesday,10,14,False,N/A
WDR-0007303,ATM-HYD-0153,2026-05-24 19:00:00,25000,Sunday,19,15,False,N/A
WDR-0007304,ATM-HYD-0134,2026-05-11 01:19:00,5000,Monday,1,20,False,N/A
WDR-0007305,ATM-HYD-0155,2026-07-25 09:17:00,2000,Saturday,9,10,False,N/A
WDR-0007306,ATM-HYD-0341,2026-06-25 10:31:00,2000,Thursday,10,21,False,N/A
WDR-0007307,ATM-HYD-0377,2026-01-23 04:39:00,40000,Friday,4,4,False,N/A
WDR-0007308,ATM-HYD-0365,2026-03-05 11:07:00,10000,Thursday,11,6,False,N/A
WDR-0007309,ATM-HYD-0089,2026-05-19 17:00:00,4000,Tuesday,17,3,False,N/A
WDR-0007310,ATM-HYD-0156,2026-03-27 04:57:00,15000,Friday,4,24,False,N/A
WDR-0007311,ATM-HYD-0189,2026-02-03 13:21:00,5000,Tuesday,13,21,True,DR-2026-2840
WDR-0007312,ATM-HYD-0255,2026-05-24 03:39:00,40000,Sunday,3,18,False,N/A
WDR-0007313,ATM-HYD-0235,2026-01-27 23:27:00,20000,Tuesday,23,23,False,N/A
WDR-0007314,ATM-HYD-0425,2026-03-29 05:28:00,5000,Sunday,5,14,True,DR-2026-1435
WDR-0007315,ATM-HYD-0059,2026-07-30 09:53:00,25000,Thursday,9,4,False,N/A
WDR-0007316,ATM-HYD-0344,2026-07-31 13:49:00,15000,Friday,13,10,False,N/A
WDR-0007317,ATM-HYD-0140,2026-07-20 06:48:00,5000,Monday,6,23,True,DR-2026-3314
WDR-0007318,ATM-HYD-0442,2026-06-18 00:28:00,40000,Thursday,0,16,False,N/A
WDR-0007319,ATM-HYD-0223,2026-04-17 01:43:00,5000,Friday,1,24,False,N/A
WDR-0007320,ATM-HYD-0368,2026-01-28 04:33:00,4000,Wednesday,4,8,True,DR-2026-2638
WDR-0007321,ATM-HYD-0047,2026-03-06 18:06:00,15000,Friday,18,16,False,N/A
WDR-0007322,ATM-HYD-0445,2026-05-03 12:39:00,25000,Sunday,12,16,False,N/A
WDR-0007323,ATM-HYD-0159,2026-07-06 10:28:00,10000,Monday,10,6,True,DR-2026-2940
WDR-0007324,ATM-HYD-0335,2026-05-01 16:35:00,40000,Friday,16,3,False,N/A
WDR-0007325,ATM-HYD-0450,2026-06-13 15:29:00,10000,Saturday,15,10,False,N/A
WDR-0007326,ATM-HYD-0012,2026-02-28 12:20:00,40000,Saturday,12,6,False,N/A
WDR-0007327,ATM-HYD-0353,2026-06-11 20:49:00,5000,Thursday,20,13,True,DR-2026-2774
WDR-0007328,ATM-HYD-0290,2026-02-10 16:35:00,25000,Tuesday,16,7,False,N/A
WDR-0007329,ATM-HYD-0352,2026-02-11 23:12:00,10000,Wednesday,23,24,False,N/A
WDR-0007330,ATM-HYD-0307,2026-05-20 03:34:00,2000,Wednesday,3,4,False,N/A
WDR-0007331,ATM-HYD-0348,2026-04-01 06:34:00,40000,Wednesday,6,15,False,N/A
WDR-0007332,ATM-HYD-0513,2026-04-07 21:42:00,5000,Tuesday,21,24,False,N/A
WDR-0007333,ATM-HYD-0394,2026-03-26 19:04:00,20000,Thursday,19,14,True,DR-2026-2406
WDR-0007334,ATM-HYD-0364,2026-03-30 23:02:00,20000,Monday,23,21,False,N/A
WDR-0007335,ATM-HYD-0446,2026-03-25 00:13:00,5000,Wednesday,0,18,False,N/A
WDR-0007336,ATM-HYD-0302,2026-05-12 18:36:00,5000,Tuesday,18,16,True,DR-2026-3576
WDR-0007337,ATM-HYD-0385,2026-06-29 01:22:00,20000,Monday,1,16,False,N/A
WDR-0007338,ATM-HYD-0364,2026-04-15 05:34:00,4000,Wednesday,5,8,False,N/A
WDR-0007339,ATM-HYD-0312,2026-02-23 03:02:00,4000,Monday,3,19,False,N/A
WDR-0007340,ATM-HYD-0207,2026-03-10 08:45:00,4000,Tuesday,8,19,False,N/A
WDR-0007341,ATM-HYD-0337,2026-02-11 11:09:00,20000,Wednesday,11,21,False,N/A
WDR-0007342,ATM-HYD-0339,2026-06-13 01:37:00,15000,Saturday,1,18,False,N/A
WDR-0007343,ATM-HYD-0176,2026-06-01 02:02:00,15000,Monday,2,18,True,DR-2026-1113
WDR-0007344,ATM-HYD-0037,2026-07-30 23:03:00,2000,Thursday,23,18,True,DR-2026-2015
WDR-0007345,ATM-HYD-0037,2026-03-02 12:48:00,10000,Monday,12,15,False,N/A
WDR-0007346,ATM-HYD-0116,2026-02-13 06:18:00,5000,Friday,6,21,False,N/A
WDR-0007347,ATM-HYD-0113,2026-05-31 21:44:00,40000,Sunday,21,20,False,N/A
WDR-0007348,ATM-HYD-0239,2026-06-02 01:55:00,5000,Tuesday,1,12,False,N/A
WDR-0007349,ATM-HYD-0439,2026-06-27 01:35:00,10000,Saturday,1,15,True,DR-2026-1098
WDR-0007350,ATM-HYD-0385,2026-01-28 16:09:00,4000,Wednesday,16,23,False,N/A
WDR-0007351,ATM-HYD-0363,2026-07-08 19:56:00,20000,Wednesday,19,5,False,N/A
WDR-0007352,ATM-HYD-0404,2026-04-12 09:29:00,25000,Sunday,9,6,False,N/A
WDR-0007353,ATM-HYD-0294,2026-03-16 19:56:00,20000,Monday,19,6,False,N/A
WDR-0007354,ATM-HYD-0317,2026-05-05 15:34:00,2000,Tuesday,15,11,False,N/A
WDR-0007355,ATM-HYD-0377,2026-06-18 06:05:00,40000,Thursday,6,13,False,N/A
WDR-0007356,ATM-HYD-0011,2026-07-04 09:44:00,15000,Saturday,9,7,False,N/A
WDR-0007357,ATM-HYD-0337,2026-07-10 14:36:00,25000,Friday,14,3,False,N/A
WDR-0007358,ATM-HYD-0423,2026-06-09 07:56:00,25000,Tuesday,7,22,False,N/A
WDR-0007359,ATM-HYD-0336,2026-01-25 07:37:00,4000,Sunday,7,10,True,DR-2026-5152
WDR-0007360,ATM-HYD-0094,2026-04-17 20:40:00,2000,Friday,20,23,True,DR-2026-1528
WDR-0007361,ATM-HYD-0404,2026-01-30 02:53:00,25000,Friday,2,3,True,DR-2026-2915
WDR-0007362,ATM-HYD-0097,2026-03-13 11:59:00,4000,Friday,11,24,False,N/A
WDR-0007363,ATM-HYD-0350,2026-02-03 01:15:00,40000,Tuesday,1,18,False,N/A
WDR-0007364,ATM-HYD-0111,2026-06-11 10:50:00,20000,Thursday,10,9,False,N/A
WDR-0007365,ATM-HYD-0008,2026-04-02 12:39:00,10000,Thursday,12,20,True,DR-2026-2836
WDR-0007366,ATM-HYD-0507,2026-01-20 05:56:00,20000,Tuesday,5,6,False,N/A
WDR-0007367,ATM-HYD-0069,2026-02-10 22:47:00,20000,Tuesday,22,21,False,N/A
WDR-0007368,ATM-HYD-0122,2026-03-15 12:52:00,4000,Sunday,12,16,False,N/A
WDR-0007369,ATM-HYD-0404,2026-02-23 01:27:00,40000,Monday,1,23,False,N/A
WDR-0007370,ATM-HYD-0387,2026-01-15 20:11:00,15000,Thursday,20,8,False,N/A
WDR-0007371,ATM-HYD-0139,2026-06-09 23:04:00,10000,Tuesday,23,7,True,DR-2026-2251
WDR-0007372,ATM-HYD-0189,2026-02-18 00:52:00,10000,Wednesday,0,15,True,DR-2026-2605
WDR-0007373,ATM-HYD-0081,2026-02-15 23:08:00,15000,Sunday,23,15,False,N/A
WDR-0007374,ATM-HYD-0030,2026-01-31 11:07:00,2000,Saturday,11,14,False,N/A
WDR-0007375,ATM-HYD-0163,2026-07-16 21:39:00,5000,Thursday,21,12,False,N/A
WDR-0007376,ATM-HYD-0027,2026-04-03 17:09:00,40000,Friday,17,5,False,N/A
WDR-0007377,ATM-HYD-0508,2026-02-11 03:13:00,10000,Wednesday,3,5,False,N/A
WDR-0007378,ATM-HYD-0452,2026-02-16 08:22:00,40000,Monday,8,3,False,N/A
WDR-0007379,ATM-HYD-0453,2026-04-16 19:56:00,40000,Thursday,19,15,False,N/A
WDR-0007380,ATM-HYD-0073,2026-04-25 16:02:00,5000,Saturday,16,19,False,N/A
WDR-0007381,ATM-HYD-0206,2026-07-12 21:16:00,20000,Sunday,21,17,False,N/A
WDR-0007382,ATM-HYD-0512,2026-02-21 20:22:00,15000,Saturday,20,7,True,DR-2026-4404
WDR-0007383,ATM-HYD-0263,2026-03-04 11:01:00,10000,Wednesday,11,22,False,N/A
WDR-0007384,ATM-HYD-0346,2026-02-23 21:07:00,5000,Monday,21,23,False,N/A
WDR-0007385,ATM-HYD-0085,2026-05-11 13:36:00,25000,Monday,13,3,False,N/A
WDR-0007386,ATM-HYD-0119,2026-03-04 22:00:00,15000,Wednesday,22,4,False,N/A
WDR-0007387,ATM-HYD-0278,2026-07-28 21:45:00,40000,Tuesday,21,4,True,DR-2026-2924
WDR-0007388,ATM-HYD-0227,2026-02-05 00:06:00,4000,Thursday,0,21,True,DR-2026-1175
WDR-0007389,ATM-HYD-0137,2026-03-27 07:34:00,4000,Friday,7,18,True,DR-2026-1717
WDR-0007390,ATM-HYD-0096,2026-05-18 13:03:00,5000,Monday,13,16,False,N/A
WDR-0007391,ATM-HYD-0387,2026-06-04 01:36:00,15000,Thursday,1,24,False,N/A
WDR-0007392,ATM-HYD-0334,2026-03-02 16:44:00,5000,Monday,16,10,True,DR-2026-2923
WDR-0007393,ATM-HYD-0190,2026-04-28 08:41:00,25000,Tuesday,8,21,False,N/A
WDR-0007394,ATM-HYD-0097,2026-06-17 06:28:00,25000,Wednesday,6,15,False,N/A
WDR-0007395,ATM-HYD-0067,2026-06-14 13:52:00,15000,Sunday,13,4,False,N/A
WDR-0007396,ATM-HYD-0491,2026-04-17 21:44:00,10000,Friday,21,8,True,DR-2026-3898
WDR-0007397,ATM-HYD-0305,2026-06-27 07:45:00,40000,Saturday,7,6,False,N/A
WDR-0007398,ATM-HYD-0410,2026-04-11 13:35:00,15000,Saturday,13,16,False,N/A
WDR-0007399,ATM-HYD-0182,2026-05-08 17:40:00,10000,Friday,17,6,False,N/A
WDR-0007400,ATM-HYD-0091,2026-07-20 00:16:00,10000,Monday,0,3,False,N/A
WDR-0007401,ATM-HYD-0322,2026-06-14 10:07:00,5000,Sunday,10,18,False,N/A
WDR-0007402,ATM-HYD-0424,2026-07-26 11:12:00,20000,Sunday,11,7,False,N/A
WDR-0007403,ATM-HYD-0269,2026-03-07 11:43:00,4000,Saturday,11,18,True,DR-2026-1951
WDR-0007404,ATM-HYD-0081,2026-07-25 09:21:00,5000,Saturday,9,17,False,N/A
WDR-0007405,ATM-HYD-0266,2026-05-02 17:17:00,2000,Saturday,17,12,False,N/A
WDR-0007406,ATM-HYD-0223,2026-07-14 04:50:00,25000,Tuesday,4,17,False,N/A
WDR-0007407,ATM-HYD-0405,2026-07-03 13:32:00,4000,Friday,13,4,False,N/A
WDR-0007408,ATM-HYD-0039,2026-01-15 00:30:00,2000,Thursday,0,10,False,N/A
WDR-0007409,ATM-HYD-0086,2026-02-26 05:41:00,4000,Thursday,5,16,False,N/A
WDR-0007410,ATM-HYD-0395,2026-04-08 04:22:00,5000,Wednesday,4,19,False,N/A
WDR-0007411,ATM-HYD-0289,2026-04-03 06:49:00,15000,Friday,6,24,True,DR-2026-2752
WDR-0007412,ATM-HYD-0324,2026-05-09 06:24:00,25000,Saturday,6,7,False,N/A
WDR-0007413,ATM-HYD-0085,2026-06-23 15:09:00,25000,Tuesday,15,13,False,N/A
WDR-0007414,ATM-HYD-0293,2026-05-30 23:56:00,5000,Saturday,23,17,False,N/A
WDR-0007415,ATM-HYD-0390,2026-03-02 16:22:00,10000,Monday,16,15,True,DR-2026-4747
WDR-0007416,ATM-HYD-0325,2026-07-18 10:08:00,15000,Saturday,10,20,False,N/A
WDR-0007417,ATM-HYD-0188,2026-01-25 23:52:00,40000,Sunday,23,9,False,N/A
WDR-0007418,ATM-HYD-0199,2026-06-01 23:57:00,20000,Monday,23,17,False,N/A
WDR-0007419,ATM-HYD-0499,2026-03-27 02:45:00,2000,Friday,2,22,False,N/A
WDR-0007420,ATM-HYD-0318,2026-02-01 11:02:00,4000,Sunday,11,24,False,N/A
WDR-0007421,ATM-HYD-0135,2026-07-30 13:28:00,25000,Thursday,13,11,False,N/A
WDR-0007422,ATM-HYD-0424,2026-03-29 01:17:00,40000,Sunday,1,18,False,N/A
WDR-0007423,ATM-HYD-0427,2026-06-29 08:31:00,20000,Monday,8,7,False,N/A
WDR-0007424,ATM-HYD-0176,2026-06-22 04:02:00,5000,Monday,4,12,False,N/A
WDR-0007425,ATM-HYD-0061,2026-03-17 00:09:00,40000,Tuesday,0,15,False,N/A
WDR-0007426,ATM-HYD-0063,2026-07-27 01:30:00,5000,Monday,1,8,False,N/A
WDR-0007427,ATM-HYD-0244,2026-07-05 16:54:00,10000,Sunday,16,7,False,N/A
WDR-0007428,ATM-HYD-0118,2026-05-16 23:53:00,15000,Saturday,23,10,False,N/A
WDR-0007429,ATM-HYD-0133,2026-06-07 05:33:00,2000,Sunday,5,23,False,N/A
WDR-0007430,ATM-HYD-0313,2026-07-31 01:21:00,40000,Friday,1,15,False,N/A
WDR-0007431,ATM-HYD-0397,2026-05-26 19:48:00,40000,Tuesday,19,16,True,DR-2026-4820
WDR-0007432,ATM-HYD-0227,2026-05-04 04:22:00,5000,Monday,4,11,True,DR-2026-4922
WDR-0007433,ATM-HYD-0051,2026-02-01 08:52:00,25000,Sunday,8,5,False,N/A
WDR-0007434,ATM-HYD-0216,2026-06-19 07:04:00,2000,Friday,7,8,False,N/A
WDR-0007435,ATM-HYD-0242,2026-05-01 14:48:00,10000,Friday,14,8,True,DR-2026-2040
WDR-0007436,ATM-HYD-0115,2026-03-29 13:07:00,10000,Sunday,13,14,True,DR-2026-4868
WDR-0007437,ATM-HYD-0076,2026-07-22 05:06:00,5000,Wednesday,5,11,True,DR-2026-2262
WDR-0007438,ATM-HYD-0506,2026-02-07 20:26:00,20000,Saturday,20,4,False,N/A
WDR-0007439,ATM-HYD-0273,2026-03-28 13:55:00,4000,Saturday,13,6,True,DR-2026-4787
WDR-0007440,ATM-HYD-0395,2026-03-19 10:52:00,20000,Thursday,10,17,False,N/A
WDR-0007441,ATM-HYD-0503,2026-07-30 01:43:00,10000,Thursday,1,7,False,N/A
WDR-0007442,ATM-HYD-0128,2026-01-29 16:51:00,20000,Thursday,16,7,False,N/A
WDR-0007443,ATM-HYD-0051,2026-02-10 06:25:00,2000,Tuesday,6,22,False,N/A
WDR-0007444,ATM-HYD-0142,2026-07-09 02:47:00,4000,Thursday,2,22,False,N/A
WDR-0007445,ATM-HYD-0488,2026-07-14 00:48:00,10000,Tuesday,0,4,False,N/A
WDR-0007446,ATM-HYD-0160,2026-03-07 05:41:00,20000,Saturday,5,23,False,N/A
WDR-0007447,ATM-HYD-0289,2026-03-07 08:33:00,40000,Saturday,8,22,True,DR-2026-2263
WDR-0007448,ATM-HYD-0167,2026-03-21 12:56:00,2000,Saturday,12,5,False,N/A
WDR-0007449,ATM-HYD-0457,2026-06-20 13:47:00,25000,Saturday,13,4,False,N/A
WDR-0007450,ATM-HYD-0328,2026-03-03 14:41:00,4000,Tuesday,14,4,False,N/A
WDR-0007451,ATM-HYD-0319,2026-07-29 03:13:00,25000,Wednesday,3,22,True,DR-2026-1729
WDR-0007452,ATM-HYD-0119,2026-04-14 04:46:00,40000,Tuesday,4,22,True,DR-2026-4705
WDR-0007453,ATM-HYD-0311,2026-01-20 09:55:00,15000,Tuesday,9,15,True,DR-2026-4875
WDR-0007454,ATM-HYD-0228,2026-01-16 20:06:00,5000,Friday,20,18,False,N/A
WDR-0007455,ATM-HYD-0222,2026-06-25 21:44:00,15000,Thursday,21,6,True,DR-2026-2105
WDR-0007456,ATM-HYD-0228,2026-05-08 22:10:00,5000,Friday,22,7,False,N/A
WDR-0007457,ATM-HYD-0272,2026-08-02 20:29:00,5000,Sunday,20,14,False,N/A
WDR-0007458,ATM-HYD-0412,2026-04-15 00:28:00,25000,Wednesday,0,21,False,N/A
WDR-0007459,ATM-HYD-0350,2026-08-02 02:49:00,10000,Sunday,2,6,False,N/A
WDR-0007460,ATM-HYD-0353,2026-05-29 03:33:00,2000,Friday,3,14,False,N/A
WDR-0007461,ATM-HYD-0301,2026-07-08 17:15:00,4000,Wednesday,17,12,False,N/A
WDR-0007462,ATM-HYD-0481,2026-02-27 18:14:00,4000,Friday,18,4,False,N/A
WDR-0007463,ATM-HYD-0242,2026-02-20 07:57:00,15000,Friday,7,4,True,DR-2026-2378
WDR-0007464,ATM-HYD-0367,2026-02-28 20:51:00,2000,Saturday,20,3,False,N/A
WDR-0007465,ATM-HYD-0261,2026-05-02 05:44:00,5000,Saturday,5,22,False,N/A
WDR-0007466,ATM-HYD-0149,2026-04-26 08:40:00,25000,Sunday,8,6,False,N/A
WDR-0007467,ATM-HYD-0198,2026-02-12 01:12:00,5000,Thursday,1,21,True,DR-2026-1035
WDR-0007468,ATM-HYD-0380,2026-03-07 03:52:00,5000,Saturday,3,19,False,N/A
WDR-0007469,ATM-HYD-0271,2026-02-18 09:24:00,20000,Wednesday,9,5,True,DR-2026-3784
WDR-0007470,ATM-HYD-0315,2026-05-06 23:38:00,2000,Wednesday,23,11,True,DR-2026-2580
WDR-0007471,ATM-HYD-0213,2026-07-25 08:31:00,40000,Saturday,8,10,False,N/A
WDR-0007472,ATM-HYD-0377,2026-06-04 20:59:00,20000,Thursday,20,5,True,DR-2026-2001
WDR-0007473,ATM-HYD-0261,2026-08-01 18:47:00,20000,Saturday,18,13,False,N/A
WDR-0007474,ATM-HYD-0187,2026-05-30 12:30:00,10000,Saturday,12,11,True,DR-2026-1630
