atm_id,bank,latitude,longitude,area,locality,city,pincode,is_24x7,demo_dataset,atm_name,atm_type,operating_hours,historical_withdrawal_count,historical_cashout_rate,average_withdrawal_amount,historical_risk_score,distance_to_police,distance_to_highway,nearby_landmarks,active_status
ATM-HYD-0497,Kotak Mahindra Bank,17.446756,78.373973,Hitec City,Hitec City Main Road,Hyderabad,500081,True,True,Kotak Mahindra Bank ATM - Hitec City,Off-Site Kiosk,24 Hours,196,0.23,20000,0.61,0.99,0.78,Near Hitec City Metro / Junction,ACTIVE
ATM-HYD-0498,Canara Bank,17.420633,78.434758,Banjara Hills,Banjara Hills Main Road,Hyderabad,500034,True,True,Canara Bank ATM - Banjara Hills,On-Site,24 Hours,280,0.37,5000,0.5,0.56,1.34,Near Banjara Hills Metro / Junction,ACTIVE
ATM-HYD-0499,Bank of Baroda,17.359713,78.467197,Charminar,Charminar Main Road,Hyderabad,500002,True,True,Bank of Baroda ATM - Charminar,On-Site,24 Hours,405,0.18,5000,0.67,0.82,3.08,Near Charminar Metro / Junction,ACTIVE
ATM-HYD-0500,Kotak Mahindra Bank,17.501227,78.334539,Chandanagar,Chandanagar Main Road,Hyderabad,500050,True,True,Kotak Mahindra Bank ATM - Chandanagar,Off-Site Kiosk,24 Hours,260,0.4,4000,0.38,2.53,1.62,Near Chandanagar Metro / Junction,ACTIVE
ATM-HYD-0501,IndusInd Bank,17.358532,78.545164,LB Nagar,LB Nagar Main Road,Hyderabad,500074,True,True,IndusInd Bank ATM - LB Nagar,On-Site,24 Hours,409,0.38,15000,0.59,0.88,1.84,Near LB Nagar Metro / Junction,ACTIVE
ATM-HYD-0502,State Bank of India,17.437076,78.474456,Begumpet,Begumpet Main Road,Hyderabad,500016,True,True,State Bank of India ATM - Begumpet,On-Site,24 Hours,196,0.3,15000,0.27,1.2,0.72,Near Begumpet Metro / Junction,ACTIVE
ATM-HYD-0503,Punjab National Bank,17.424911,78.460743,Panjagutta,Panjagutta Main Road,Hyderabad,500082,True,True,Punjab National Bank ATM - Panjagutta,Off-Site Kiosk,24 Hours,727,0.36,4000,0.31,1.0,1.88,Near Panjagutta Metro / Junction,ACTIVE
ATM-HYD-0504,Bank of Baroda,17.504871,78.390502,Kukatpally,Kukatpally Main Road,Hyderabad,500072,True,True,Bank of Baroda ATM - Kukatpally,On-Site,24 Hours,152,0.21,10000,0.4,1.41,3.24,Near Kukatpally Metro / Junction,ACTIVE
ATM-HYD-0505,HDFC Bank,17.421975,78.41406,Jubilee Hills,Jubilee Hills Main Road,Hyderabad,500033,True,True,HDFC Bank ATM - Jubilee Hills,On-Site,24 Hours,176,0.32,20000,0.67,1.32,1.58,Near Jubilee Hills Metro / Junction,ACTIVE
ATM-HYD-0506,HDFC Bank,17.438342,78.408487,Jubilee Hills,Jubilee Hills Main Road,Hyderabad,500033,True,True,HDFC Bank ATM - Jubilee Hills,On-Site,24 Hours,566,0.45,8000,0.34,0.13,0.46,Near Jubilee Hills Metro / Junction,ACTIVE
ATM-HYD-0507,State Bank of India,17.440079,78.389025,Madhapur,Madhapur Main Road,Hyderabad,500081,True,True,State Bank of India ATM - Madhapur,On-Site,24 Hours,654,0.36,4000,0.28,0.95,2.85,Near Madhapur Metro / Junction,ACTIVE
ATM-HYD-0508,HDFC Bank,17.407652,78.54965,Uppal,Uppal Main Road,Hyderabad,500039,True,True,HDFC Bank ATM - Uppal,Off-Site Kiosk,24 Hours,550,0.14,10000,0.76,1.49,2.75,Near Uppal Metro / Junction,ACTIVE
ATM-HYD-0509,ICICI Bank,17.44604,78.356744,Gachibowli,Gachibowli Main Road,Hyderabad,500032,True,True,ICICI Bank ATM - Gachibowli,On-Site,24 Hours,228,0.32,4000,0.41,0.63,1.16,Near Gachibowli Metro / Junction,ACTIVE
ATM-HYD-0510,ICICI Bank,17.478641,78.394333,Kukatpally,Kukatpally Main Road,Hyderabad,500072,True,True,ICICI Bank ATM - Kukatpally,Off-Site Kiosk,24 Hours,777,0.21,8000,0.56,1.39,1.83,Near Kukatpally Metro / Junction,ACTIVE
ATM-HYD-0511,Canara Bank,17.487399,78.35163,Miyapur,Miyapur Main Road,Hyderabad,500049,True,True,Canara Bank ATM - Miyapur,Off-Site Kiosk,24 Hours,340,0.38,15000,0.68,0.72,1.01,Near Miyapur Metro / Junction,ACTIVE
ATM-HYD-0512,Union Bank of India,17.441148,78.496922,Secunderabad,Secunderabad Main Road,Hyderabad,500003,True,True,Union Bank of India ATM - Secunderabad,On-Site,24 Hours,559,0.13,15000,0.39,0.2,2.97,Near Secunderabad Metro / Junction,ACTIVE
ATM-HYD-0513,Bank of Baroda,17.453249,78.379169,Hitec City,Hitec City Main Road,Hyderabad,500081,True,True,Bank of Baroda ATM - Hitec City,Off-Site Kiosk,24 Hours,483,0.12,20000,0.41,1.42,2.64,Near Hitec City Metro / Junction,ACTIVE
ATM-HYD-0514,HDFC Bank,17.425714,78.448896,Ameerpet,Ameerpet Main Road,Hyderabad,500038,True,True,HDFC Bank ATM - Ameerpet,On-Site,24 Hours,350,0.31,5000,0.44,0.84,3.37,Near Ameerpet Metro / Junction,ACTIVE
ATM-HYD-0515,Canara Bank,17.43313,78.417089,Jubilee Hills,Jubilee Hills Main Road,Hyderabad,500033,True,True,Canara Bank ATM - Jubilee Hills,Off-Site Kiosk,24 Hours,285,0.38,4000,0.18,1.05,0.96,Near Jubilee Hills Metro / Junction,ACTIVE
ATM-HYD-0516,HDFC Bank,17.497672,78.410852,Kukatpally,Kukatpally Main Road,Hyderabad,500072,True,True,HDFC Bank ATM - Kukatpally,Off-Site Kiosk,24 Hours,562,0.37,8000,0.47,1.3,2.67,Near Kukatpally Metro / Junction,ACTIVE
ATM-HYD-0517,State Bank of India,17.440709,78.399974,Jubilee Hills,Jubilee Hills Main Road,Hyderabad,500033,True,True,State Bank of India ATM - Jubilee Hills,On-Site,24 Hours,657,0.17,10000,0.2,0.9,2.07,Near Jubilee Hills Metro / Junction,ACTIVE
ATM-HYD-0518,Axis Bank,17.35816,78.465494,Charminar,Charminar Main Road,Hyderabad,500002,True,True,Axis Bank ATM - Charminar,On-Site,24 Hours,273,0.21,8000,0.75,1.05,3.26,Near Charminar Metro / Junction,ACTIVE
ATM-HYD-0519,Bank of Baroda,17.492539,78.354962,Miyapur,Miyapur Main Road,Hyderabad,500049,False,True,Bank of Baroda ATM - Miyapur,On-Site,06:00 - 23:00,474,0.23,8000,0.31,0.94,3.31,Near Miyapur Metro / Junction,ACTIVE
ATM-HYD-0520,Punjab National Bank,17.49029,78.32457,Chandanagar,Chandanagar Main Road,Hyderabad,500050,True,True,Punjab National Bank ATM - Chandanagar,On-Site,24 Hours,738,0.16,4000,0.27,2.62,1.74,Near Chandanagar Metro / Junction,ACTIVE
