case_id,complaint_id,predicted_location,actual_location,prediction_timestamp,intervention_status,intervention_time,outcome,recovered_amount,false_positive,model_version
DR-2026-1420,CMP-HYD-00420,ATM-HYD-0400,ATM-HYD-0054,2026-03-11 02:33:00,DISPATCHED_MISSED,2026-03-11 03:23:00,OFFICER_ARRIVED_POST_CASHOUT,0.0,1,v2.2-xgboost-conformal
DR-2026-1421,CMP-HYD-00421,ATM-HYD-0228,ATM-HYD-0228,2026-02-12 01:51:00,INTERCEPTED,2026-02-12 02:08:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,113287.36,0,v2.2-xgboost-conformal
DR-2026-1422,CMP-HYD-00422,ATM-HYD-0279,ATM-HYD-0279,2026-07-13 09:12:00,INTERCEPTED,2026-07-13 09:42:00,CASH_WITHDRAWAL_PREVENTED,14221.95,0,v2.2-xgboost-conformal
DR-2026-1423,CMP-HYD-00423,ATM-HYD-0404,ATM-HYD-0404,2026-07-12 09:25:00,INTERCEPTED,2026-07-12 09:43:00,CASH_WITHDRAWAL_PREVENTED,88997.6,0,v2.2-xgboost-conformal
DR-2026-1424,CMP-HYD-00424,ATM-HYD-0064,ATM-HYD-0064,2026-05-03 18:55:00,INTERCEPTED,2026-05-03 19:37:00,CASH_WITHDRAWAL_PREVENTED,102081.42,0,v2.2-xgboost-conformal
DR-2026-1425,CMP-HYD-00425,ATM-HYD-0370,ATM-HYD-0370,2026-08-27 10:28:00,INTERCEPTED,2026-08-27 11:07:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,172827.18,0,v2.2-xgboost-conformal
DR-2026-1426,CMP-HYD-00426,ATM-HYD-0484,ATM-HYD-0484,2026-01-25 00:09:00,INTERCEPTED,2026-01-25 00:46:00,CASH_WITHDRAWAL_PREVENTED,141989.99,0,v2.2-xgboost-conformal
DR-2026-1427,CMP-HYD-00427,ATM-HYD-0245,ATM-HYD-0307,2026-02-15 22:49:00,DISPATCHED_MISSED,2026-02-15 23:39:00,DIFFERENT_ATM_USED,0.0,1,v2.2-xgboost-conformal
DR-2026-1428,CMP-HYD-00428,ATM-HYD-0261,ATM-HYD-0261,2026-04-23 11:32:00,INTERCEPTED,2026-04-23 12:23:00,CASH_WITHDRAWAL_PREVENTED,40677.29,0,v2.2-xgboost-conformal
DR-2026-1429,CMP-HYD-00429,ATM-HYD-0471,ATM-HYD-0032,2026-03-16 12:10:00,DISPATCHED_MISSED,2026-03-16 12:51:00,OFFICER_ARRIVED_POST_CASHOUT,0.0,1,v2.2-xgboost-conformal
DR-2026-1430,CMP-HYD-00430,ATM-HYD-0417,ATM-HYD-0417,2026-02-21 12:21:00,INTERCEPTED,2026-02-21 12:54:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,103254.54,0,v2.2-xgboost-conformal
DR-2026-1431,CMP-HYD-00431,ATM-HYD-0361,ATM-HYD-0361,2026-06-03 12:03:00,INTERCEPTED,2026-06-03 12:47:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,14627.4,0,v2.2-xgboost-conformal
DR-2026-1432,CMP-HYD-00432,ATM-HYD-0399,ATM-HYD-0399,2026-04-14 02:19:00,INTERCEPTED,2026-04-14 02:58:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,84815.86,0,v2.2-xgboost-conformal
DR-2026-1433,CMP-HYD-00433,ATM-HYD-0262,ATM-HYD-0262,2026-05-02 17:44:00,INTERCEPTED,2026-05-02 18:19:00,CASH_WITHDRAWAL_PREVENTED,130252.93,0,v2.2-xgboost-conformal
DR-2026-1434,CMP-HYD-00434,ATM-HYD-0245,ATM-HYD-0245,2026-06-20 23:47:00,INTERCEPTED,2026-06-21 00:35:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,84718.13,0,v2.2-xgboost-conformal
DR-2026-1435,CMP-HYD-00435,ATM-HYD-0251,ATM-HYD-0251,2026-06-13 18:06:00,INTERCEPTED,2026-06-13 18:31:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,146909.22,0,v2.2-xgboost-conformal
DR-2026-1436,CMP-HYD-00436,ATM-HYD-0142,ATM-HYD-0142,2026-07-28 11:01:00,INTERCEPTED,2026-07-28 11:45:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,89227.96,0,v2.2-xgboost-conformal
DR-2026-1437,CMP-HYD-00437,ATM-HYD-0227,ATM-HYD-0227,2026-08-26 05:29:00,INTERCEPTED,2026-08-26 05:58:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,24186.2,0,v2.2-xgboost-conformal
DR-2026-1438,CMP-HYD-00438,ATM-HYD-0073,ATM-HYD-0073,2026-07-26 03:05:00,INTERCEPTED,2026-07-26 03:58:00,CASH_WITHDRAWAL_PREVENTED,22941.51,0,v2.2-xgboost-conformal
DR-2026-1439,CMP-HYD-00439,ATM-HYD-0236,ATM-HYD-0008,2026-04-08 03:12:00,DISPATCHED_MISSED,2026-04-08 03:31:00,DIFFERENT_ATM_USED,0.0,1,v2.2-xgboost-conformal
DR-2026-1440,CMP-HYD-00440,ATM-HYD-0123,ATM-HYD-0123,2026-03-20 13:43:00,INTERCEPTED,2026-03-20 14:15:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,83320.27,0,v2.2-xgboost-conformal
DR-2026-1441,CMP-HYD-00441,ATM-HYD-0230,ATM-HYD-0230,2026-05-23 12:12:00,INTERCEPTED,2026-05-23 12:59:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,49764.07,0,v2.2-xgboost-conformal
DR-2026-1442,CMP-HYD-00442,ATM-HYD-0366,ATM-HYD-0067,2026-05-10 03:40:00,DISPATCHED_MISSED,2026-05-10 04:26:00,DIFFERENT_ATM_USED,0.0,1,v2.2-xgboost-conformal
DR-2026-1443,CMP-HYD-00443,ATM-HYD-0165,ATM-HYD-0165,2026-01-08 19:45:00,INTERCEPTED,2026-01-08 20:16:00,CASH_WITHDRAWAL_PREVENTED,38060.76,0,v2.2-xgboost-conformal
DR-2026-1444,CMP-HYD-00444,ATM-HYD-0439,ATM-HYD-0117,2026-08-04 07:46:00,DISPATCHED_MISSED,2026-08-04 08:15:00,OFFICER_ARRIVED_POST_CASHOUT,0.0,1,v2.2-xgboost-conformal
DR-2026-1445,CMP-HYD-00445,ATM-HYD-0428,ATM-HYD-0428,2026-03-14 08:57:00,INTERCEPTED,2026-03-14 09:29:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,36484.41,0,v2.2-xgboost-conformal
DR-2026-1446,CMP-HYD-00446,ATM-HYD-0436,ATM-HYD-0436,2026-04-07 10:40:00,INTERCEPTED,2026-04-07 11:08:00,CASH_WITHDRAWAL_PREVENTED,106915.53,0,v2.2-xgboost-conformal
DR-2026-1447,CMP-HYD-00447,ATM-HYD-0335,ATM-HYD-0335,2026-01-02 05:33:00,INTERCEPTED,2026-01-02 05:49:00,CASH_WITHDRAWAL_PREVENTED,198893.91,0,v2.2-xgboost-conformal
DR-2026-1448,CMP-HYD-00448,ATM-HYD-0378,ATM-HYD-0378,2026-01-22 23:44:00,INTERCEPTED,2026-01-23 00:11:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,46417.57,0,v2.2-xgboost-conformal
DR-2026-1449,CMP-HYD-00449,ATM-HYD-0304,ATM-HYD-0233,2026-02-20 21:54:00,DISPATCHED_MISSED,2026-02-20 22:43:00,DIFFERENT_ATM_USED,0.0,1,v2.2-xgboost-conformal
DR-2026-1450,CMP-HYD-00450,ATM-HYD-0314,ATM-HYD-0314,2026-06-05 12:27:00,INTERCEPTED,2026-06-05 12:56:00,CASH_WITHDRAWAL_PREVENTED,23795.22,0,v2.2-xgboost-conformal
DR-2026-1451,CMP-HYD-00451,ATM-HYD-0439,ATM-HYD-0205,2026-04-12 00:07:00,DISPATCHED_MISSED,2026-04-12 00:26:00,OFFICER_ARRIVED_POST_CASHOUT,0.0,1,v2.2-xgboost-conformal
DR-2026-1452,CMP-HYD-00452,ATM-HYD-0374,ATM-HYD-0374,2026-04-30 18:50:00,INTERCEPTED,2026-04-30 19:44:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,46892.24,0,v2.2-xgboost-conformal
DR-2026-1453,CMP-HYD-00453,ATM-HYD-0021,ATM-HYD-0021,2026-07-28 10:12:00,INTERCEPTED,2026-07-28 10:29:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,88437.38,0,v2.2-xgboost-conformal
DR-2026-1454,CMP-HYD-00454,ATM-HYD-0031,ATM-HYD-0031,2026-06-14 18:00:00,INTERCEPTED,2026-06-14 18:51:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,14137.5,0,v2.2-xgboost-conformal
DR-2026-1455,CMP-HYD-00455,ATM-HYD-0214,ATM-HYD-0342,2026-03-23 11:25:00,DISPATCHED_MISSED,2026-03-23 12:12:00,DIFFERENT_ATM_USED,0.0,1,v2.2-xgboost-conformal
DR-2026-1456,CMP-HYD-00456,ATM-HYD-0298,ATM-HYD-0298,2026-01-27 10:55:00,INTERCEPTED,2026-01-27 11:11:00,CASH_WITHDRAWAL_PREVENTED,39824.15,0,v2.2-xgboost-conformal
DR-2026-1457,CMP-HYD-00457,ATM-HYD-0432,ATM-HYD-0432,2026-08-31 09:04:00,INTERCEPTED,2026-08-31 09:25:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,12865.81,0,v2.2-xgboost-conformal
DR-2026-1458,CMP-HYD-00458,ATM-HYD-0269,ATM-HYD-0269,2026-06-13 14:42:00,INTERCEPTED,2026-06-13 15:32:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,105759.8,0,v2.2-xgboost-conformal
DR-2026-1459,CMP-HYD-00459,ATM-HYD-0304,ATM-HYD-0304,2026-05-23 07:42:00,INTERCEPTED,2026-05-23 08:11:00,CASH_WITHDRAWAL_PREVENTED,83975.86,0,v2.2-xgboost-conformal
DR-2026-1460,CMP-HYD-00460,ATM-HYD-0448,ATM-HYD-0185,2026-05-12 10:48:00,DISPATCHED_MISSED,2026-05-12 11:11:00,OFFICER_ARRIVED_POST_CASHOUT,0.0,1,v2.2-xgboost-conformal
DR-2026-1461,CMP-HYD-00461,ATM-HYD-0270,ATM-HYD-0270,2026-03-13 13:10:00,INTERCEPTED,2026-03-13 13:56:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,22801.64,0,v2.2-xgboost-conformal
DR-2026-1462,CMP-HYD-00462,ATM-HYD-0375,ATM-HYD-0375,2026-04-01 08:07:00,INTERCEPTED,2026-04-01 08:56:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,130190.74,0,v2.2-xgboost-conformal
DR-2026-1463,CMP-HYD-00463,ATM-HYD-0492,ATM-HYD-0492,2026-03-17 06:25:00,INTERCEPTED,2026-03-17 07:06:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,48326.25,0,v2.2-xgboost-conformal
DR-2026-1464,CMP-HYD-00464,ATM-HYD-0016,ATM-HYD-0016,2026-01-17 17:06:00,INTERCEPTED,2026-01-17 17:58:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,47091.53,0,v2.2-xgboost-conformal
DR-2026-1465,CMP-HYD-00465,ATM-HYD-0178,ATM-HYD-0178,2026-07-07 00:06:00,INTERCEPTED,2026-07-07 00:54:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,74475.01,0,v2.2-xgboost-conformal
DR-2026-1466,CMP-HYD-00466,ATM-HYD-0199,ATM-HYD-0199,2026-06-20 15:27:00,INTERCEPTED,2026-06-20 15:55:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,13089.12,0,v2.2-xgboost-conformal
DR-2026-1467,CMP-HYD-00467,ATM-HYD-0497,ATM-HYD-0497,2026-01-12 00:36:00,INTERCEPTED,2026-01-12 01:09:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,24325.92,0,v2.2-xgboost-conformal
DR-2026-1468,CMP-HYD-00468,ATM-HYD-0192,ATM-HYD-0192,2026-06-19 15:16:00,INTERCEPTED,2026-06-19 15:59:00,CASH_WITHDRAWAL_PREVENTED,79241.91,0,v2.2-xgboost-conformal
DR-2026-1469,CMP-HYD-00469,ATM-HYD-0399,ATM-HYD-0399,2026-09-08 13:54:00,INTERCEPTED,2026-09-08 14:33:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,40999.2,0,v2.2-xgboost-conformal
DR-2026-1470,CMP-HYD-00470,ATM-HYD-0281,ATM-HYD-0042,2026-08-13 20:43:00,DISPATCHED_MISSED,2026-08-13 21:14:00,DIFFERENT_ATM_USED,0.0,1,v2.2-xgboost-conformal
DR-2026-1471,CMP-HYD-00471,ATM-HYD-0389,ATM-HYD-0389,2026-01-11 18:33:00,INTERCEPTED,2026-01-11 18:49:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,46939.22,0,v2.2-xgboost-conformal
DR-2026-1472,CMP-HYD-00472,ATM-HYD-0411,ATM-HYD-0338,2026-05-14 09:39:00,DISPATCHED_MISSED,2026-05-14 10:16:00,OFFICER_ARRIVED_POST_CASHOUT,0.0,1,v2.2-xgboost-conformal
DR-2026-1473,CMP-HYD-00473,ATM-HYD-0482,ATM-HYD-0482,2026-01-13 08:08:00,INTERCEPTED,2026-01-13 08:25:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,14976.49,0,v2.2-xgboost-conformal
DR-2026-1474,CMP-HYD-00474,ATM-HYD-0339,ATM-HYD-0339,2026-01-09 15:59:00,INTERCEPTED,2026-01-09 16:19:00,CASH_WITHDRAWAL_PREVENTED,45309.95,0,v2.2-xgboost-conformal
DR-2026-1475,CMP-HYD-00475,ATM-HYD-0043,ATM-HYD-0227,2026-06-24 06:16:00,DISPATCHED_MISSED,2026-06-24 07:08:00,DIFFERENT_ATM_USED,0.0,1,v2.2-xgboost-conformal
DR-2026-1476,CMP-HYD-00476,ATM-HYD-0132,ATM-HYD-0132,2026-08-28 21:45:00,INTERCEPTED,2026-08-28 22:27:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,193091.54,0,v2.2-xgboost-conformal
DR-2026-1477,CMP-HYD-00477,ATM-HYD-0509,ATM-HYD-0442,2026-04-06 04:39:00,DISPATCHED_MISSED,2026-04-06 05:20:00,OFFICER_ARRIVED_POST_CASHOUT,0.0,1,v2.2-xgboost-conformal
DR-2026-1478,CMP-HYD-00478,ATM-HYD-0189,ATM-HYD-0189,2026-06-02 03:52:00,INTERCEPTED,2026-06-02 04:16:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,86425.51,0,v2.2-xgboost-conformal
DR-2026-1479,CMP-HYD-00479,ATM-HYD-0245,ATM-HYD-0245,2026-02-27 21:40:00,INTERCEPTED,2026-02-27 21:58:00,CASH_WITHDRAWAL_PREVENTED,41596.15,0,v2.2-xgboost-conformal
DR-2026-1480,CMP-HYD-00480,ATM-HYD-0148,ATM-HYD-0148,2026-03-05 06:06:00,INTERCEPTED,2026-03-05 06:48:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,23157.74,0,v2.2-xgboost-conformal
DR-2026-1481,CMP-HYD-00481,ATM-HYD-0076,ATM-HYD-0076,2026-04-21 04:40:00,INTERCEPTED,2026-04-21 05:17:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,21418.23,0,v2.2-xgboost-conformal
DR-2026-1482,CMP-HYD-00482,ATM-HYD-0168,ATM-HYD-0135,2026-04-05 21:17:00,DISPATCHED_MISSED,2026-04-05 21:53:00,OFFICER_ARRIVED_POST_CASHOUT,0.0,1,v2.2-xgboost-conformal
DR-2026-1483,CMP-HYD-00483,ATM-HYD-0018,ATM-HYD-0018,2026-01-11 11:08:00,INTERCEPTED,2026-01-11 11:57:00,CASH_WITHDRAWAL_PREVENTED,140532.15,0,v2.2-xgboost-conformal
DR-2026-1484,CMP-HYD-00484,ATM-HYD-0160,ATM-HYD-0160,2026-06-17 23:36:00,INTERCEPTED,2026-06-18 00:09:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,85805.11,0,v2.2-xgboost-conformal
DR-2026-1485,CMP-HYD-00485,ATM-HYD-0303,ATM-HYD-0416,2026-07-18 21:33:00,DISPATCHED_MISSED,2026-07-18 21:59:00,DIFFERENT_ATM_USED,0.0,1,v2.2-xgboost-conformal
DR-2026-1486,CMP-HYD-00486,ATM-HYD-0410,ATM-HYD-0410,2026-03-24 07:49:00,INTERCEPTED,2026-03-24 08:34:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,137038.39,0,v2.2-xgboost-conformal
DR-2026-1487,CMP-HYD-00487,ATM-HYD-0036,ATM-HYD-0051,2026-07-15 11:38:00,DISPATCHED_MISSED,2026-07-15 12:20:00,OFFICER_ARRIVED_POST_CASHOUT,0.0,1,v2.2-xgboost-conformal
DR-2026-1488,CMP-HYD-00488,ATM-HYD-0074,ATM-HYD-0074,2026-02-21 23:10:00,INTERCEPTED,2026-02-21 23:33:00,CASH_WITHDRAWAL_PREVENTED,45832.89,0,v2.2-xgboost-conformal
DR-2026-1489,CMP-HYD-00489,ATM-HYD-0010,ATM-HYD-0367,2026-08-10 02:21:00,DISPATCHED_MISSED,2026-08-10 03:00:00,OFFICER_ARRIVED_POST_CASHOUT,0.0,1,v2.2-xgboost-conformal
DR-2026-1490,CMP-HYD-00490,ATM-HYD-0454,ATM-HYD-0395,2026-04-23 13:40:00,DISPATCHED_MISSED,2026-04-23 14:16:00,OFFICER_ARRIVED_POST_CASHOUT,0.0,1,v2.2-xgboost-conformal
DR-2026-1491,CMP-HYD-00491,ATM-HYD-0239,ATM-HYD-0239,2026-06-30 11:04:00,INTERCEPTED,2026-06-30 11:42:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,109784.72,0,v2.2-xgboost-conformal
DR-2026-1492,CMP-HYD-00492,ATM-HYD-0200,ATM-HYD-0200,2026-06-17 00:02:00,INTERCEPTED,2026-06-17 00:37:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,77744.55,0,v2.2-xgboost-conformal
DR-2026-1493,CMP-HYD-00493,ATM-HYD-0225,ATM-HYD-0225,2026-03-30 02:26:00,INTERCEPTED,2026-03-30 03:16:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,13752.15,0,v2.2-xgboost-conformal
DR-2026-1494,CMP-HYD-00494,ATM-HYD-0317,ATM-HYD-0317,2026-03-19 07:01:00,INTERCEPTED,2026-03-19 07:42:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,145017.47,0,v2.2-xgboost-conformal
DR-2026-1495,CMP-HYD-00495,ATM-HYD-0448,ATM-HYD-0383,2026-06-29 13:35:00,DISPATCHED_MISSED,2026-06-29 14:08:00,OFFICER_ARRIVED_POST_CASHOUT,0.0,1,v2.2-xgboost-conformal
DR-2026-1496,CMP-HYD-00496,ATM-HYD-0343,ATM-HYD-0343,2026-05-26 01:51:00,INTERCEPTED,2026-05-26 02:07:00,CASH_WITHDRAWAL_PREVENTED,193078.09,0,v2.2-xgboost-conformal
DR-2026-1497,CMP-HYD-00497,ATM-HYD-0441,ATM-HYD-0134,2026-06-05 12:30:00,DISPATCHED_MISSED,2026-06-05 13:24:00,OFFICER_ARRIVED_POST_CASHOUT,0.0,1,v2.2-xgboost-conformal
DR-2026-1498,CMP-HYD-00498,ATM-HYD-0206,ATM-HYD-0330,2026-08-11 20:15:00,DISPATCHED_MISSED,2026-08-11 20:53:00,DIFFERENT_ATM_USED,0.0,1,v2.2-xgboost-conformal
DR-2026-1499,CMP-HYD-00499,ATM-HYD-0084,ATM-HYD-0084,2026-03-20 23:35:00,INTERCEPTED,2026-03-21 00:00:00,CASH_WITHDRAWAL_PREVENTED,43965.6,0,v2.2-xgboost-conformal
DR-2026-1500,CMP-HYD-00500,ATM-HYD-0010,ATM-HYD-0010,2026-03-18 02:03:00,INTERCEPTED,2026-03-18 02:37:00,CASH_WITHDRAWAL_PREVENTED,113890.7,0,v2.2-xgboost-conformal
DR-2026-1501,CMP-HYD-00501,ATM-HYD-0041,ATM-HYD-0041,2026-07-15 11:59:00,INTERCEPTED,2026-07-15 12:33:00,CASH_WITHDRAWAL_PREVENTED,187307.24,0,v2.2-xgboost-conformal
DR-2026-1502,CMP-HYD-00502,ATM-HYD-0149,ATM-HYD-0149,2026-07-26 03:35:00,INTERCEPTED,2026-07-26 04:20:00,CASH_WITHDRAWAL_PREVENTED,13625.52,0,v2.2-xgboost-conformal
DR-2026-1503,CMP-HYD-00503,ATM-HYD-0433,ATM-HYD-0433,2026-08-21 00:17:00,INTERCEPTED,2026-08-21 00:42:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,36443.31,0,v2.2-xgboost-conformal
DR-2026-1504,CMP-HYD-00504,ATM-HYD-0097,ATM-HYD-0097,2026-02-01 09:36:00,INTERCEPTED,2026-02-01 09:58:00,CASH_WITHDRAWAL_PREVENTED,13217.93,0,v2.2-xgboost-conformal
DR-2026-1505,CMP-HYD-00505,ATM-HYD-0300,ATM-HYD-0330,2026-08-18 19:35:00,DISPATCHED_MISSED,2026-08-18 19:57:00,OFFICER_ARRIVED_POST_CASHOUT,0.0,1,v2.2-xgboost-conformal
DR-2026-1506,CMP-HYD-00506,ATM-HYD-0415,ATM-HYD-0415,2026-06-17 01:11:00,INTERCEPTED,2026-06-17 01:28:00,CASH_WITHDRAWAL_PREVENTED,22073.68,0,v2.2-xgboost-conformal
DR-2026-1507,CMP-HYD-00507,ATM-HYD-0259,ATM-HYD-0259,2026-07-03 01:38:00,INTERCEPTED,2026-07-03 02:30:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,199457.16,0,v2.2-xgboost-conformal
DR-2026-1508,CMP-HYD-00508,ATM-HYD-0198,ATM-HYD-0198,2026-03-25 19:50:00,INTERCEPTED,2026-03-25 20:41:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,13056.86,0,v2.2-xgboost-conformal
DR-2026-1509,CMP-HYD-00509,ATM-HYD-0464,ATM-HYD-0464,2026-01-28 19:13:00,INTERCEPTED,2026-01-28 20:00:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,12960.29,0,v2.2-xgboost-conformal
DR-2026-1510,CMP-HYD-00510,ATM-HYD-0211,ATM-HYD-0211,2026-09-03 07:36:00,INTERCEPTED,2026-09-03 08:00:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,22868.65,0,v2.2-xgboost-conformal
DR-2026-1511,CMP-HYD-00511,ATM-HYD-0204,ATM-HYD-0204,2026-08-22 07:21:00,INTERCEPTED,2026-08-22 07:44:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,82757.42,0,v2.2-xgboost-conformal
DR-2026-1512,CMP-HYD-00512,ATM-HYD-0209,ATM-HYD-0499,2026-06-17 15:38:00,DISPATCHED_MISSED,2026-06-17 16:32:00,DIFFERENT_ATM_USED,0.0,1,v2.2-xgboost-conformal
DR-2026-1513,CMP-HYD-00513,ATM-HYD-0012,ATM-HYD-0012,2026-01-21 13:26:00,INTERCEPTED,2026-01-21 13:47:00,CASH_WITHDRAWAL_PREVENTED,24476.64,0,v2.2-xgboost-conformal
DR-2026-1514,CMP-HYD-00514,ATM-HYD-0048,ATM-HYD-0048,2026-02-02 01:53:00,INTERCEPTED,2026-02-02 02:19:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,24404.68,0,v2.2-xgboost-conformal
DR-2026-1515,CMP-HYD-00515,ATM-HYD-0393,ATM-HYD-0393,2026-03-28 10:37:00,INTERCEPTED,2026-03-28 11:09:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,24499.83,0,v2.2-xgboost-conformal
DR-2026-1516,CMP-HYD-00516,ATM-HYD-0361,ATM-HYD-0361,2026-07-05 18:58:00,INTERCEPTED,2026-07-05 19:22:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,39911.46,0,v2.2-xgboost-conformal
DR-2026-1517,CMP-HYD-00517,ATM-HYD-0079,ATM-HYD-0079,2026-03-18 15:21:00,INTERCEPTED,2026-03-18 16:04:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,44774.38,0,v2.2-xgboost-conformal
DR-2026-1518,CMP-HYD-00518,ATM-HYD-0237,ATM-HYD-0237,2026-05-13 08:36:00,INTERCEPTED,2026-05-13 09:30:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,103549.35,0,v2.2-xgboost-conformal
DR-2026-1519,CMP-HYD-00519,ATM-HYD-0491,ATM-HYD-0491,2026-02-06 03:13:00,INTERCEPTED,2026-02-06 04:03:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,84319.99,0,v2.2-xgboost-conformal
DR-2026-1520,CMP-HYD-00520,ATM-HYD-0256,ATM-HYD-0435,2026-08-30 18:27:00,DISPATCHED_MISSED,2026-08-30 18:56:00,OFFICER_ARRIVED_POST_CASHOUT,0.0,1,v2.2-xgboost-conformal
DR-2026-1521,CMP-HYD-00521,ATM-HYD-0055,ATM-HYD-0055,2026-07-07 21:07:00,INTERCEPTED,2026-07-07 21:40:00,CASH_WITHDRAWAL_PREVENTED,74254.43,0,v2.2-xgboost-conformal
DR-2026-1522,CMP-HYD-00522,ATM-HYD-0458,ATM-HYD-0458,2026-03-23 06:53:00,INTERCEPTED,2026-03-23 07:16:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,170464.35,0,v2.2-xgboost-conformal
DR-2026-1523,CMP-HYD-00523,ATM-HYD-0097,ATM-HYD-0097,2026-03-14 04:12:00,INTERCEPTED,2026-03-14 04:57:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,146358.1,0,v2.2-xgboost-conformal
DR-2026-1524,CMP-HYD-00524,ATM-HYD-0045,ATM-HYD-0045,2026-06-11 18:15:00,INTERCEPTED,2026-06-11 18:45:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,119390.9,0,v2.2-xgboost-conformal
DR-2026-1525,CMP-HYD-00525,ATM-HYD-0377,ATM-HYD-0377,2026-02-26 03:56:00,INTERCEPTED,2026-02-26 04:22:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,22975.77,0,v2.2-xgboost-conformal
DR-2026-1526,CMP-HYD-00526,ATM-HYD-0401,ATM-HYD-0401,2026-06-03 13:43:00,INTERCEPTED,2026-06-03 13:59:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,145753.82,0,v2.2-xgboost-conformal
DR-2026-1527,CMP-HYD-00527,ATM-HYD-0264,ATM-HYD-0264,2026-03-08 01:17:00,INTERCEPTED,2026-03-08 01:45:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,107255.76,0,v2.2-xgboost-conformal
DR-2026-1528,CMP-HYD-00528,ATM-HYD-0502,ATM-HYD-0502,2026-06-04 17:01:00,INTERCEPTED,2026-06-04 17:21:00,CASH_WITHDRAWAL_PREVENTED,40091.82,0,v2.2-xgboost-conformal
DR-2026-1529,CMP-HYD-00529,ATM-HYD-0517,ATM-HYD-0517,2026-04-12 22:14:00,INTERCEPTED,2026-04-12 22:55:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,192083.65,0,v2.2-xgboost-conformal
DR-2026-1530,CMP-HYD-00530,ATM-HYD-0404,ATM-HYD-0281,2026-02-10 09:19:00,DISPATCHED_MISSED,2026-02-10 10:11:00,OFFICER_ARRIVED_POST_CASHOUT,0.0,1,v2.2-xgboost-conformal
DR-2026-1531,CMP-HYD-00531,ATM-HYD-0495,ATM-HYD-0495,2026-01-06 00:47:00,INTERCEPTED,2026-01-06 01:29:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,114930.61,0,v2.2-xgboost-conformal
